id,res,length,loops,is_play_self,delay,type,desc,volume,destroy,pause_bg,is_ogg
2136,ui_sound/ui_window_short,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2137,ui_sound/ui_refresh,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2138,ui_sound/ui_hit_straw,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2139,ui_sound/ui_upgrade_building,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2140,ui_sound/ui_chalk,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2141,ui_sound/ui_click_shop,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2142,ui_sound/ui_herobook_open,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2143,ui_sound/ui_herobook_close,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2144,ui_sound/ui_club,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2145,ui_sound/amb_shopstreet,30.0,0.0,,0.0,3.0,-1.0,100.0,0.0,,1.0
2146,ui_sound/amb_club,30.0,0.0,,0.0,3.0,-1.0,100.0,0.0,,1.0
2147,ui_sound/vd_egg,8.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2148,ui_sound/vd_egg_5star,3.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2149,ui_sound/vd_skin,3.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2150,ui_sound/fx_hit,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2151,ui_sound/fx_shake,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2152,ui_sound/fx_firework,4.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2153,ui_sound/fx_red,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2154,ui_sound/fx_lightdot,7.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2155,ui_sound/fx_shine,2.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2156,ui_sound/fx_bell,6.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,1.0
2157,ui_sound/amb_hall,30.0,1.0,,0.0,3.0,-1.0,100.0,0.0,,1.0
2158,ui_sound/amb_day,30.0,1.0,,0.0,3.0,-1.0,100.0,0.0,,1.0
2159,ui_sound/amb_crowd,30.0,1.0,,0.0,3.0,-1.0,100.0,0.0,,1.0
2160,ui_sound/amb_banquet,30.0,1.0,,0.0,3.0,-1.0,100.0,0.0,,1.0
2161,ui_sound/amb_gym,30.0,1.0,,0.0,3.0,-1.0,100.0,0.0,,1.0
2162,ui_sound/amb_night,30.0,1.0,,0.0,3.0,-1.0,100.0,0.0,,1.0
2163,ui_sound/amb_river,30.0,1.0,,0.0,3.0,-1.0,100.0,0.0,,1.0
2164,ui_sound/amb_classroom,30.0,1.0,,0.0,3.0,-1.0,100.0,0.0,,1.0
2165,ui_sound/amb_canteen,30.0,1.0,,0.0,3.0,-1.0,100.0,0.0,,1.0
3001,ui_sound_web/team_unlock,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,,
3002,summon_draw_card_mp3,,1.0,,0.0,1.0,-1.0,100.0,1.0,,
3003,game_start_bgm_mp3,,1.0,,0.0,1.0,-1.0,100.0,1.0,,
3004,ui_sound_web/gain_window_sound,1.0,1.0,,0.0,1.0,-1.0,100.0,0.0,,
3005,draw_item_sound_mp3,,1.0,,0.0,1.0,-1.0,100.0,1.0,,
3006,draw_item_ten_mp3,,1.0,,0.0,1.0,-1.0,100.0,1.0,,
3007,click_drop_items_mp3,,1.0,,0.0,1.0,-1.0,100.0,1.0,,
3008,ui_sound/gacha_knob_spin,1.0,1.0,,0.0,1.0,-1.0,70.0,1.0,,
3009,ui_sound/gacha_shake,5.0,1.0,,0.0,1.0,-1.0,70.0,1.0,,
3010,ui_sound/gacha_obtain,4.0,1.0,,0.0,1.0,-1.0,70.0,1.0,,
3011,ui_sound/gacha_cutscenes,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,,
3012,battlepass_gear_show_1_mp3,1.0,0.0,,0.0,1.0,-1.0,100.0,1.0,,
4001,alice_voice1_mp3,,1.0,,0.0,1.0,-1.0,100.0,1.0,,
4002,alice_voice2_mp3,,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4003,alice_voice3_mp3,,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4004,alice_voice4_mp3,,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4005,alice_voice5_mp3,,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4006,partner_sound/caopi_web/caopi_voice1,8.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4007,partner_sound/caopi_web/caopi_voice2,7.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4008,partner_sound/caopi_web/caopi_voice3,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4009,partner_sound/caopi_web/caopi_voice4,2.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4010,partner_sound/caopi_web/caopi_voice5,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4011,partner_sound/zhanghong_web/zhanghong_voice1,7.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4012,partner_sound/zhanghong_web/zhanghong_voice2,6.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4013,partner_sound/zhanghong_web/zhanghong_voice3,6.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4014,partner_sound/zhanghong_web/zhanghong_voice4,7.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4015,partner_sound/zhanghong_web/zhanghong_voice5,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4016,partner_sound/shop8_web/shop8_sound1,1.0,1.0,,0.0,1.0,-1.0,70.0,1.0,0.1,
4017,partner_sound/shop8_web/shop8_sound4,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4018,partner_sound/shop6_web/shop6_sound1,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4019,partner_sound/shop6_web/shop6_sound3,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4020,partner_sound/shop3_web/shop3_sound2,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4021,partner_sound/shop3_web/shop3_sound3,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4022,partner_sound/shop8_web/shop8_sound2,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4023,partner_sound/shop8_web/shop8_sound3,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4024,partner_sound/shop8_web/shop8_sound4,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4025,partner_sound/shop7_web/shop7_sound2,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4026,partner_sound/shop7_web/shop7_sound4,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4027,partner_sound/shop5_web/shop5_sound2,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4028,partner_sound/shop5_web/shop5_sound3,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4029,partner_sound/shop1_web/shop1_sound3,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4030,partner_sound/shop1_web/shop1_sound4,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4031,partner_sound/caoren_web/caoren_voice4,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4032,partner_sound/lvxingshaonv_web/lvxingshaonv_voice9,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4033,partner_sound/zhanghe_web/zhanghe_voice5,8.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4034,partner_sound/shengdanjingling_web/shengdanjingling_voice2,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4035,partner_sound/zhangliao_web/zhangliao_voice4,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4036,partner_sound/bianlidianshaonv_web/bianlidianshaonv_voice1,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4037,partner_sound/guohuan_web/guohuan_voice5,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4038,partner_sound/mizhu_web/mizhu_voice5,16.0,1.0,,0.0,1.0,-1.0,70.0,1.0,0.1,
4039,partner_sound/caoren_web/caoren_voice2,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4040,partner_sound/lvxingshaonv_web/lvxingshaonv_voice3,9.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4041,partner_sound/zhanghe_web/zhanghe_voice3,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4042,partner_sound/shengdanjingling_web/shengdanjingling_voice4,6.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4043,partner_sound/zhangliao_web/zhangliao_voice1,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4044,partner_sound/bianlidianshaonv_web/bianlidianshaonv_voice4,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4045,partner_sound/guohuan_web/guohuan_voice2,9.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4046,partner_sound/caoren_web/caoren_voice3,6.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4047,partner_sound/lvxingshaonv_web/lvxingshaonv_voice4,6.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4048,partner_sound/shengdanjingling_web/shengdanjingling_voice6,2.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4049,partner_sound/zhangliao_web/zhangliao_voice2,6.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4050,partner_sound/bianlidianshaonv_web/bianlidianshaonv_voice9,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4051,partner_sound/guohuan_web/guohuan_voice3,8.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4052,partner_sound/zhanghe_web/zhanghe_voice6,2.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4053,partner_sound/guohuan_web/guohuan_voice6,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4054,partner_sound/mizhu_web/mizhu_voice9,2.0,1.0,,0.0,1.0,-1.0,70.0,1.0,0.1,
4055,partner_sound/caoren_web/caoren_voice9,2.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4056,partner_sound/zhangliao_web/zhangliao_voice3,9.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4057,partner_sound/lvxingshaonv_web/lvxingshaonv_voice1,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4058,partner_sound/shengdanjingling_web/shengdanjingling_voice9,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4059,partner_sound/zhangliao_web/zhangliao_voice5,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4060,partner_sound/bianlidianshaonv_web/bianlidianshaonv_voice6,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4061,partner_sound/guohuan_web/guohuan_voice4,10.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
4062,partner_sound/bianlidianshaonv_web/bianlidianshaonv_voice5,10.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6001,guide_sound1_mp3,23.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6002,guide_sound2_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6003,guide_sound3_mp3,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6004,guide_sound4_mp3,6.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6005,guide_sound5_mp3,9.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6006,guide_sound6_mp3,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6007,guide_sound8_mp3,11.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6008,guide_sound9_mp3,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6009,guide_sound11_mp3,7.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6010,guide_sound12_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6011,guide_sound13_mp3,6.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6012,guide_sound14_mp3,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6013,guide_sound16_mp3,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6014,guide_sound17_mp3,2.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6015,guide_sound18_mp3,8.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6016,guide_sound19_mp3,7.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6017,guide_sound20_mp3,6.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6018,guide_sound21_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6019,guide_sound23_mp3,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6020,guide_sound24_mp3,13.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6021,guide_sound28_mp3,8.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6022,guide_sound29_mp3,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6023,guide_sound30_mp3,8.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6024,guide_sound34_mp3,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6025,guide_sound35_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6026,guide_sound36_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6027,guide_sound37_mp3,10.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6028,guide_sound38_mp3,2.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6029,guide_sound41_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6030,guide_sound43_mp3,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6031,guide_sound44_mp3,2.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6032,guide_sound45_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6033,guide_sound46_mp3,6.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6034,guide_sound47_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6035,guide_sound48_mp3,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6036,guide_sound51_mp3,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6037,guide_sound53_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6038,guide_sound54_mp3,8.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6039,guide_sound56_mp3,9.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6040,guide_sound57_mp3,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6041,guide_sound59_mp3,8.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6042,guide_sound60_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6043,guide_sound61_mp3,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6044,guide_sound62_mp3,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6045,guide_sound65_mp3,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6046,guide_sound66_mp3,4.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6047,guide_sound68_mp3,13.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6048,guide_sound69_mp3,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6049,guide_sound70_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6050,guide_sound71_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6051,guide_sound75_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6052,guide_sound76_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6053,guide_sound77_mp3,7.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6054,guide_sound80_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6055,guide_sound81_mp3,5.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6056,guide_sound83_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6057,guide_sound84_mp3,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
6058,guide_sound85_mp3,18.0,1.0,,0.0,1.0,-1.0,100.0,1.0,0.1,
7001,ui_sound/main_story_campus,58.0,0.0,,0.0,2.0,-1.0,20.0,1.0,,
7002,ui_sound/main_story_battle,68.0,0.0,,0.0,2.0,-1.0,100.0,1.0,,
7003,ui_sound_web/story_vow,45.0,0.0,,0.0,2.0,-1.0,100.0,1.0,,
8001,clear_wav,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,,
8002,clear_fc_wav,3.0,1.0,,0.0,1.0,-1.0,100.0,1.0,,
8003,ui_sound_web/ns_shaft_sound01,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,,
8004,ui_sound_web/ns_shaft_sound02,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,,
8005,ui_sound_web/ns_shaft_sound03,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,,
8006,ui_sound_web/ns_shaft_sound00,137.0,0.0,,0.0,2.0,-1.0,80.0,1.0,,
8007,ui_sound_web/sound_firework_burst,1.0,1.0,,0.0,1.0,-1.0,100.0,1.0,,1.0
60001,story_sound_web/01mijiale/mijiale_plot01,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60002,story_sound_web/01mijiale/mijiale_plot02,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60003,story_sound_web/01mijiale/mijiale_plot03,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60004,story_sound_web/01mijiale/mijiale_plot04,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60005,story_sound_web/01mijiale/mijiale_plot05,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60006,story_sound_web/01mijiale/mijiale_plot06,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60007,story_sound_web/01mijiale/mijiale_plot07,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60008,story_sound_web/01mijiale/mijiale_plot08,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60009,story_sound_web/01mijiale/mijiale_plot09,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60010,story_sound_web/01mijiale/mijiale_plot10,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60011,story_sound_web/01mijiale/mijiale_plot11,2.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60012,story_sound_web/01mijiale/mijiale_plot12,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60013,story_sound_web/01mijiale/mijiale_plot13,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60014,story_sound_web/01mijiale/mijiale_plot14,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60015,story_sound_web/01mijiale/mijiale_plot15,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60016,story_sound_web/01mijiale/mijiale_plot16,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60017,story_sound_web/01mijiale/mijiale_plot17,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60018,story_sound_web/02lvmeng/lvmeng_plot01,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60019,story_sound_web/02lvmeng/lvmeng_plot02,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60020,story_sound_web/02lvmeng/lvmeng_plot03,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60021,story_sound_web/02lvmeng/lvmeng_plot04,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60022,story_sound_web/02lvmeng/lvmeng_plot05,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60023,story_sound_web/02lvmeng/lvmeng_plot06,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60024,story_sound_web/02lvmeng/lvmeng_plot07,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60025,story_sound_web/02lvmeng/lvmeng_plot08,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60026,story_sound_web/02lvmeng/lvmeng_plot09,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60027,story_sound_web/02lvmeng/lvmeng_plot10,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60028,story_sound_web/02lvmeng/lvmeng_plot11,2.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60029,story_sound_web/02lvmeng/lvmeng_plot12,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60030,story_sound_web/02lvmeng/lvmeng_plot13,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60031,story_sound_web/02lvmeng/lvmeng_plot14,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60032,story_sound_web/02lvmeng/lvmeng_plot15,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60033,story_sound_web/02lvmeng/lvmeng_plot16,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60034,story_sound_web/02lvmeng/lvmeng_plot17,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60035,story_sound_web/03weiyan/weiyan_plot01,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60036,story_sound_web/03weiyan/weiyan_plot02,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60037,story_sound_web/03weiyan/weiyan_plot03,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60038,story_sound_web/03weiyan/weiyan_plot04,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60039,story_sound_web/03weiyan/weiyan_plot05,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60040,story_sound_web/03weiyan/weiyan_plot06,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60041,story_sound_web/03weiyan/weiyan_plot07,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60042,story_sound_web/03weiyan/weiyan_plot08,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60043,story_sound_web/03weiyan/weiyan_plot09,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60044,story_sound_web/03weiyan/weiyan_plot10,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60045,story_sound_web/03weiyan/weiyan_plot11,2.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60046,story_sound_web/03weiyan/weiyan_plot12,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60047,story_sound_web/03weiyan/weiyan_plot13,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60048,story_sound_web/03weiyan/weiyan_plot14,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60049,story_sound_web/03weiyan/weiyan_plot15,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60050,story_sound_web/03weiyan/weiyan_plot16,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60051,story_sound_web/03weiyan/weiyan_plot17,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60052,story_sound_web/04xuchu/xuchu_plot01,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60053,story_sound_web/04xuchu/xuchu_plot02,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60054,story_sound_web/04xuchu/xuchu_plot03,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60055,story_sound_web/04xuchu/xuchu_plot04,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60056,story_sound_web/04xuchu/xuchu_plot05,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60057,story_sound_web/04xuchu/xuchu_plot06,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60058,story_sound_web/04xuchu/xuchu_plot07,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60059,story_sound_web/04xuchu/xuchu_plot08,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60060,story_sound_web/04xuchu/xuchu_plot09,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60061,story_sound_web/04xuchu/xuchu_plot10,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60062,story_sound_web/04xuchu/xuchu_plot11,2.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60063,story_sound_web/04xuchu/xuchu_plot12,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60064,story_sound_web/04xuchu/xuchu_plot13,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60065,story_sound_web/04xuchu/xuchu_plot14,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60066,story_sound_web/04xuchu/xuchu_plot15,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60067,story_sound_web/04xuchu/xuchu_plot16,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60068,story_sound_web/04xuchu/xuchu_plot17,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60069,story_sound_web/05caocao/caocao_plot01,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60070,story_sound_web/05caocao/caocao_plot02,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60071,story_sound_web/05caocao/caocao_plot03,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60072,story_sound_web/05caocao/caocao_plot04,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60073,story_sound_web/05caocao/caocao_plot05,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60074,story_sound_web/05caocao/caocao_plot06,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60075,story_sound_web/05caocao/caocao_plot07,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60076,story_sound_web/05caocao/caocao_plot08,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60077,story_sound_web/05caocao/caocao_plot09,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60078,story_sound_web/05caocao/caocao_plot10,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60079,story_sound_web/05caocao/caocao_plot11,2.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60080,story_sound_web/05caocao/caocao_plot12,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60081,story_sound_web/05caocao/caocao_plot13,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60082,story_sound_web/05caocao/caocao_plot14,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60083,story_sound_web/05caocao/caocao_plot15,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60084,story_sound_web/05caocao/caocao_plot16,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
60085,story_sound_web/05caocao/caocao_plot17,1.0,1.0,,0.0,1.0,,100.0,1.0,0.2,
