id,unknown_2,name
4500101,가후,장난감 스프링,"앞줄 적에게 공격력 91%의 대미지 부여, 35%의 확률로 2라운드 동안 공격 대상 [c][01a310]석화[-][/c]. 공격 대상이 전사일 경우 50%의 추가 대미지 부여.\n[c][01a310]석화:[-][/c]\n구속 효과, 석화 기간 동안, 석화된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
4500201,왕랑,그림자 돌풍,"뒷줄의 적에게 공격력 115%의 대미지 부여, 공격 대상이 어쌔신일 경우 50%의 추가 대미지 부여."
4500301,이유,악령 괴멸,"랜덤으로 2 명의 적에게 공격력 144%의 대미지 부여, 공격 대상의 에너지 20pt 감소."
4600101,정욱,신성 타격,"뒷줄 적에게 공격력 115%의 대미지 부여, 앞줄 아군 HP를 피해량의 44% 회복. 2라운드 동안 적 레인저 공격력 25% 감소."
4600201,장소,거룩한 밤,"앞줄 적에게 공격력 91%의 대미지 부여, 35%의 확률로 공격 대상을 2라운드 동안 [c][01a310]기절[-][/c]. 공격 대상이 전사일 경우 50%의 추가 대미지 부여.\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
4600301,법정,십자 성광,"랜덤으로 2명의 적에게 160%의 공격 대미지 부여, 20%의 확률로 공격 대상을 2라운드 동안 [c][01a310]기절[-][/c].\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5100101,주유,저승 포격,"뒷줄 적에게 공격력 116%의 대미지를 주고 25%의 확률로 공격 대상을 2라운드 동안 [c][01a310]석화[-][/c].\n[c][01a310]석화:[-][/c]\n구속 효과, 석화 기간 동안, 석화된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5100201,장합,수상한 카드,"랜덤으로 2명의 적에게 공격력 132%의 대미지 부여, 2라운드 동안 60% [c][01a310]출혈[-][/c] 대미지 부여. 공격 대상이 레인저일 경우 매 라운드의 대미지가 32% 추가.\n[c][01a310]출혈:[-][/c]\n지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
5100301,동탁,HP 흡수,"뒷줄 적에게 공격력의 80% 대미지 부여, 자신의 HP를 공격력의 80% 회복."
5100401,드라큘라,박쥐 폭발,"랜덤으로 3명의 적에게 공격력 120%의 대미지 부여, 공격 대상이 법사일 경우 80%의 확률로 2라운드 동안 [c][01a310]기절[-][/c].\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5100501,오공,여의봉,"랜덤으로 3명의 적에게 공격력 100%의 타격을 주고, 공격 대상이 어쌔신일 경우 60%의 확률로 2라운드 동안 [c][01a310]기절[-][/c].\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5100601,등애,극한의 분노,"앞줄 적에게 공격력 112%의 대미지 부여, 40%의 확률로 공격 대상을 2라운드 동안 [c][01a310]동결[-][/c]하며 자신의 최대 HP의 10%를 회복.\n[c][01a310]동결:[-][/c]\n구속 효과, 동결 기간 동안, 동결된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5100701,맹획,거상의 힘,"HP가 가장 낮은 적에게 공격력의 180% 대미지 부여, 2라운드 동안 공격 대상의 공격력 27% 감소, 40%의 확률로 공격력의 520% [c][01a310]출혈[-][/c] 대미지 부여.\n[c][01a310]출혈:[-][/c]\n지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
5100801,천본앵,사쿠라 댄스,"뒷줄 적에게 공격력 103%의 대미지 부여, 22%의 확률로 공격 대상을 2라운드 동안 [c][01a310]석화[-][/c]하며, 3라운드 동안 방어력 15% 감소.\n[c][01a310]석화:[-][/c]\n구속 효과, 석화 기간 동안, 석화된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5100901,손인,불꽃 여우,"모든 적에게 공격력 90%의 대미지 부여, 공격 대상이 전사일 경우 75%의 확률로 2라운드 동안 [c][01a310]침묵[-][/c].\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
5101001,사마의,독념 폭발,"
랜덤으로 뒷줄 적 1명에게 공격력 180%의 대미지 부여, 6라운드 동안 공격력 45%의 [c][01a310]독[-][/c] 대미지를 가하며, 35%의 확률로 2라운드 동안 [c][01a310]기절[-][/c].
[c][01a310]기절:[-][/c]
구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다.
[c][01a310]독:[-][/c]
지속 대미지, 독 상태 시 1차 대미지를 입히며 독 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
5200101,초선,치명적 유혹,"뒷줄 적에게 공격력 110%의 대미지 부여, 2라운드 동안 뒷줄 아군의 속도 15 증가."
5200201,순욱,폭풍 러쉬,"랜덤으로 1명의 뒷줄 적에게 공격력의 110% 대미지 부여, 3라운드 동안 모든 아군의 HP(공격력의 65%) 회복."
5200301,하후돈,금속 폭풍,"뒷줄 적에게 75%의 공격 대미지 부여, 20%의 확률로 공격 대상을 2라운드 동안 [c][01a310]기절[-][/c].\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5200401,조조,차원 검술,"모든 적에게 86%의 공격 대미지 부여, 3라운드 동안 라운드마다 25%의 [c][01a310]연소[-][/c] 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
5200501,조운,얼음창,"뒷줄 적에게 공격력 95%의 대미지를 입히며 25%의 확률로 공격 대상을 2라운드 동안 [c][01a310]동결[-][/c].\n[c][01a310]동결:[-][/c]\n구속 효과, 동결 기간 동안, 동결된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5200601,대교,잃어버린 목소리,"랜덤으로 2명의 적에게 160%의 공격 대미지 부여, 20%의 확률로 공격 대상을 2라운드 동안 [c][01a310]기절[-][/c].\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5200701,장비,불꽃 허리케인,"랜덤으로 3명의 적에게 공격력 126%의 대미지 부여, 24%의 방어력 및 10%의 가드를 감소. 또한 [c][01a310]연소[-][/c] 효과로 3라운드 동안 공격력 32%의 대미지 부여, 공격 대상이 전사일 경우 매 라운드 60%의 추가 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
5200801,하후연,폭발 사격,"랜덤으로 2명의 적에게 100%의 공격 대미지 부여, 추가로 2라운드 동안 60%의 [c][01a310]출혈[-][/c] 대미지 부여.\n[c][01a310]출혈:[-][/c]\n지속 대미지, 출혈 시 1차 대미지를 입히며 출혈 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
5200901,관우,천하무적,앞줄 적에게 145%의 공격 대미지를 입히며 2라운드 동안 자신의 공격력 25% 증가.
5201001,조식,침묵 엄습,"모든 적에게 공격력 96%의 대미지 부여, 공격 대상이 목사일 경우 75%의 확률로 3라운드 동안 [c][01a310]침묵[-][/c].\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
5300101,좌자,사상음양,"
모든 적에게 공격력의 86%의 대미지 부여, [c][e28002]음양 표식[-][/c] 부여.

[c][e28002]음양 표식:[-][/c]
표시된 적을 공격할 경우 좌자의 대미지 15% 증가(중복 가능)."
5300201,언월,청룡재천,앞줄의 적에게 공격력 140%의 대미지 부여 공격 대상이 전사일 경우 공격력의 80%의 추가 타격을 줍니다.
5300301,유굉,악마의 저주,"랜덤으로 4명의 뒷줄 적에게 50%의 공격 대미지 부여, 3라운드 동안 라운드마다 55%의 [c][01a310]독[-][/c] 대미지 부여.\n[c][01a310]독:[-][/c]\n지속 대미지, 독 상태 시 1차 대미지를 입히며 독 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
5300401,유협,머펫 공격,"앞줄 적에게 공격력 155%의 대미지 부여, 공격 대상이 자신의 HP보다 낮을 경우, 최대 HP의 15%의 추가 대미지를 부여."
5300501,노부나가,맹렬한 불길,"모든 적에게 공격력의 90%의 대미지 부여, 3라운드 동안 공격 대상의 치명타 17% 감소."
5300601,강유,십자검,"한 명의 적에게 공격력의 250%의 대미지 부여, HP가 가장 낮은 아군의 HP를 공격력 180% 회복."
5309999,바톤 국왕,카르마 레이저,"뒷줄 적에게 공격력 116%의 대미지를 주고 25%의 확률로 공격 대상을 2라운드 동안 [c][01a310]석화[-][/c].\n[c][01a310]석화:[-][/c]\n구속 효과, 석화 기간 동안, 석화된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5300801,토요,커튼 공격,"앞줄 적에게 120%의 공격 대미지 부여, 추가로 2라운드 동안 40%의 공격 대미지 부여."
5300901,마사무네,전쟁의 춤,"뒷줄 적에게 75%의 공격 대미지 부여, 24%의 확률로 2라운드 동안 공격 대상을 [c][01a310]기절[-][/c].\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5301001,방천,정의의 비,"랜덤으로 2명의 뒷줄 적에게 155%의 공격 대미지를 입히고, 2라운드 동안 공격 대상의 공격력을 20% 흡수. 자신의 HP를 대미지의 20%만큼 회복."
5301101,황월영,진격의 강아지,"
랜덤으로 4명의 적에게 공격력 110%의 대미지 부여, 3라운드 동안 공격 대상을 [c][e28002]쇠약[-][/c]시키며, 랜덤으로 1명의 아군의 에너지 50pt 추가.

[c][e28002]쇠약 표식:[-][/c]
소녀가 받는 대미지가 50% 증가하며, 중복 불가."
5400101,황충,침묵의 화살,"모든 적에게 공격력의 70%의 대미지 부여, 15%의 확률로 공격 대상을 2라운드 동안 [c][01a310]침묵[-][/c].\n[c][01a310]침묵: [-][/c]\n구속 효과, 침묵 기간 동안, 침묵된 소녀는 액티브 스킬을 발동할 수 없다."
5400201,허저,담화일현,"모든 적에게 71%의 공격 대미지 부여, 추가로 3라운드 동안 25%의 추가 대미지 부여.\n[c][01a310]연소: [-][/c]\n지속 대미지, 연소 시 1차 대미지를 입히며 연소 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
5400301,유표,거품 공격,"랜덤으로 뒷줄 적 1명에게 공격력의 200%의 대미지 부여, 공격 대상이 법사일 경우 2라운드 동안 공격력의 60% 추가 대미지 부여."
5400401,채문희,뮤직 와인드,"모든 적에게 공격력의 66%의 대미지 부여, 3라운드 동안 공격 대상의 공격력 8% 감소, 모든 아군의 공격력 10% 증가."
5400501,축융,지옥불,"뒷줄 적에게 공격력 125%의 대미지 부여 공격 대상이 전사일 경우 40%의 확률로 2라운드 동안 [c][01a310]기절[-][/c].\n[c][01a310]기절:[-][/c]\n구속 효과, 기절 기간 동안, 기절된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5400601,곽환,만물생장,"앞줄 적에게 공격력 116%의 대미지 부여, 2라운드 동안 적의 방어력 21% 흡수."
5400701,여몽,워터 웨이브,"랜덤으로 2명의 적에게 공격력 132%의 대미지 부여, 자신의 HP(공격력의 90%) 회복."
5400801,제갈량,환영의 물결,"랜덤으로 4명의 적에게 공격력 106%의 대미지 부여, 6라운드 동안 모든 아군의 HP(공격력의 80%) 회복."
5400901,손상향,독산 대나무,"랜덤으로 3명의 적에게 115%의 공격 대미지 부여, 추가로 2라운드 동안 20%의 [c][01a310]독[-][/c] 대미지 부여.\n[c][01a310]독:[-][/c]\n지속 대미지, 독 상태 시 1차 대미지를 입히며 독 효과 발동 기간 동안 매 라운드가 시작할 때마다 대미지를 입힌다."
5401001,여령기,광기의 벌,"
랜덤으로 2명의 적에게 165%의 공격 대미지 부여, 2라운드 동안 적의 공격력 15% 감소, [c][e28002]광기의 벌 표식[-][/c] 부여.

[c][e28002]광기의 벌 표식:[-][/c]
표시된 적 공격 시 15%의 추가 대미지 부여, 해당 효과는 중복 가능.(광기의 벌 표식에 따른 추가 대미지 한도는 300%)"
5500101,와라사키,녹색 자양,"랜덤으로 1명의 적에게 1025의 대미지 부여, 랜덤으로 3명의 아군 소녀 HP의 최대치의 5% 회복."
5500201,사마소,마법진,"모든 적에게 공격력 75%의 대미지를 입히는 동시에 2라운드 동안 자신의 대미지 감소 효과 20%를 증가. 공격 시 20%의 확률로 2라운드 동안 적 [c][01a310]석화[-][/c]. 15%의 확률로 에너지 15포인트 감소.\n[c][01a310]석화:[-][/c]\n구속 효과, 석화 기간 동안, 석화된 소녀는 액티브 스킬 또는 일반 공격, 추격과 반격을 발동할 수 없다."
5500301,곽가,식스센스,"랜덤으로 1명의 적에게 공격력의 165%의 대미지 부여, HP가 자신보다 높은 적에게 적에게 최대 HP의 15%의 추가 대미지 부여(추가 대미지는 공격력의 1500% 초과 불가). 3라운드 동안 자신의 치명타 15% 증가."
