id,name,brief,desc
6024,Universal Bag,Antique,
6025,Advance Magic Guide,Antique,
6026,Golden Cube,Antique,
6027,Silver Crown,Antique,
6028,Witch Curse,Antique,
6029,Universal Bag,Antique,
6030,Advance Magic Guide,Antique,
6031,Golden Cube,Antique,
6032,Silver Crown,Antique,
6033,Witch Curse,Antique,
6034,Universal Bag,Antique,
6035,Advance Magic Guide,Antique,
6036,Golden Cube,Antique,
6037,Silver Crown,Antique,
6038,Witch Curse,Antique,
6039,Universal Bag,Antique,
6040,Advance Magic Guide,Antique,
6041,Clover,Antique,
6042,Slingshot,Antique,
6043,Kiss of Snow,Antique,
6044,Black Belt,Antique,
6045,Judo Headband,Antique,
6046,Clover,Antique,
6047,Slingshot,Antique,
6048,Kiss of Snow,Antique,
6049,Black Belt,Antique,
6050,Judo Headband,Antique,
6051,Clover,Antique,
6052,Slingshot,Antique,
6053,Kiss of Snow,Antique,
6054,Black Belt,Antique,
6055,Judo Headband,Antique,
6056,Clover,Antique,
6057,Slingshot,Antique,
6058,Kiss of Snow,Antique,
6059,Black Belt,Antique,
6060,Judo Headband,Antique,
6061,Clover,Antique,
6062,Slingshot,Antique,
6063,Kiss of Snow,Antique,
6064,Black Belt,Antique,
6065,Judo Headband,Antique,
6066,Baseball Bat,Antique,
6067,Katana,Antique,
6068,Seals Book,Antique,
6069,Dragon Teeth,Antique,
6070,Oil Tank,Antique,
6071,Leather Shoes,Antique,
6072,Baseball Bat,Antique,
6073,Katana,Antique,
6074,Seals Book,Antique,
6075,Dragon Teeth,Antique,
6076,Oil Tank,Antique,
6077,Leather Shoes,Antique,
6078,Baseball Bat,Antique,
6079,Katana,Antique,
6080,Seals Book,Antique,
6081,Dragon Teeth,Antique,
6082,Oil Tank,Antique,
6083,Leather Shoes,Antique,
6084,Baseball Bat,Antique,
6085,Katana,Antique,
6086,Seals Book,Antique,
6087,Dragon Teeth,Antique,
6088,Oil Tank,Antique,
6089,Leather Shoes,Antique,
6090,Baseball Bat,Antique,
6091,Katana,Antique,
6092,Seals Book,Antique,
6093,Dragon Teeth,Antique,
6094,Oil Tank,Antique,
6095,Leather Shoes,Antique,
6096,Angel Twig,Antique,
6097,Flame Feather,Antique,
6098,Demonic Blade,Antique,
6099,Angeling Rune,Antique,
6100,Brave Heart,Antique,
6101,Lace Stockings,Antique,
6102,Cherry Blossoms,Antique,
6103,Dancing Mask,Antique,
6104,Poker Queen,Antique,
6105,Axe of Snow,Antique,
6106,Christmas Tree,Antique,
6107,Thunder Heart,Antique,
6108,Super Potion,Antique,
6109,Soul Pendant,Antique,
6110,Gabriel's Song,Antique,
6111,Demonic Book,Antique,
6112,Fate Cross,Antique,
6113,Fairy Crown,Antique,
6114,Cat Hood,Antique,
6115,Hosiery,Antique,
6116,Beach Volleyball,Antique,
6117,Heart Earring,Antique,
6118,Angel Twig,Antique,
6119,Flame Feather,Antique,
6120,Demonic Blade,Antique,
6121,Angeling Rune,Antique,
6122,Brave Heart,Antique,
6123,Lace Stockings,Antique,
6124,Cherry Blossoms,Antique,
6125,Dancing Mask,Antique,
6126,Poker Queen,Antique,
6127,Axe of Snow,Antique,
6128,Christmas Tree,Antique,
6129,Thunder Heart,Antique,
6130,Super Potion,Antique,
6131,Soul Pendant,Antique,
6132,Gabriel's Song,Antique,
6133,Demonic Book,Antique,
6134,Fate Cross,Antique,
6135,Fairy Crown,Antique,
6136,Cat Hood,Antique,
6137,Hosiery,Antique,
6138,Beach Volleyball,Antique,
6139,Heart Earring,Antique,
6140,Angel Twig,Antique,
6141,Flame Feather,Antique,
6142,Demonic Blade,Antique,
6143,Angeling Rune,Antique,
6144,Brave Heart,Antique,
6145,Lace Stockings,Antique,
6146,Cherry Blossoms,Antique,
6147,Dancing Mask,Antique,
6148,Poker Queen,Antique,
6149,Axe of Snow,Antique,
6150,Christmas Tree,Antique,
6151,Thunder Heart,Antique,
6152,Super Potion,Antique,
6153,Soul Pendant,Antique,
6154,Gabriel's Song,Antique,
6155,Demonic Book,Antique,
6156,Fate Cross,Antique,
6157,Fairy Crown,Antique,
6158,Cat Hood,Antique,
6159,Hosiery,Antique,
6160,Beach Volleyball,Antique,
6161,Heart Earring,Antique,
6162,Angel Twig,Antique,
6163,Flame Feather,Antique,
6164,Demonic Blade,Antique,
6165,Angeling Rune,Antique,
6166,Brave Heart,Antique,
6167,Lace Stockings,Antique,
6168,Cherry Blossoms,Antique,
6169,Dancing Mask,Antique,
6170,Poker Queen,Antique,
6171,Axe of Snow,Antique,
6172,Christmas Tree,Antique,
6173,Thunder Heart,Antique,
6174,Super Potion,Antique,
6175,Soul Pendant,Antique,
6176,Gabriel's Song,Antique,
6177,Demonic Book,Antique,
6178,Fate Cross,Antique,
6179,Fairy Crown,Antique,
6180,Cat Hood,Antique,
6181,Hosiery,Antique,
6182,Beach Volleyball,Antique,
6183,Heart Earring,Antique,
6184,Angel Twig,Antique,
6185,Flame Feather,Antique,
6186,Demonic Blade,Antique,
6187,Angeling Rune,Antique,
6188,Brave Heart,Antique,
6189,Lace Stockings,Antique,
6190,Cherry Blossoms,Antique,
6191,Dancing Mask,Antique,
6192,Poker Queen,Antique,
6193,Axe of Snow,Antique,
6194,Christmas Tree,Antique,
6195,Thunder Heart,Antique,
6196,Super Potion,Antique,
6197,Soul Pendant,Antique,
6198,Gabriel's Song,Antique,
6199,Demonic Book,Antique,
6200,Fate Cross,Antique,
6201,Fairy Crown,Antique,
6202,Cat Hood,Antique,
6203,Hosiery,Antique,
6204,Beach Volleyball,Antique,
6205,Heart Earring,Antique,
6206,Angel Twig,Antique,
6207,Flame Feather,Antique,
6208,Demonic Blade,Antique,
6209,Angeling Rune,Antique,
6210,Brave Heart,Antique,
6211,Lace Stockings,Antique,
6212,Cherry Blossoms,Antique,
6213,Dancing Mask,Antique,
6214,Poker Queen,Antique,
6215,Axe of Snow,Antique,
6216,Christmas Tree,Antique,
6217,Thunder Heart,Antique,
6218,Super Potion,Antique,
6219,Soul Pendant,Antique,
6220,Gabriel's Song,Antique,
6221,Demonic Book,Antique,
6222,Fate Cross,Antique,
6223,Fairy Crown,Antique,
6224,Cat Hood,Antique,
6225,Hosiery,Antique,
6226,Beach Volleyball,Antique,
6227,Heart Earring,Antique,
6228,Geisha's Blessing,Antique,
6229,Soul Censer,Antique,
6230,Muramasa,Antique,
6231,Rage of Flame,Antique,
6232,Recovery All,Antique,
6233,Power of Wind,Antique,
6234,Snowball,Antique,
6235,Black Magic Hat,Antique,
6236,Fate Guide,Antique,
6237,Seal Sword·Ghost,Antique,
6238,Shackle of Pain·Ghost,Antique,
6239,Spike Shield·Ghost,Antique,
6240,Sealed Heart·Human,Antique,
6241,Demon Blood·Human,Antique,
6242,Bow of Snow,Antique,
6243,Seal Sword·Monster,Antique,
6244,Shackle of Pain·Monster,Antique,
6245,Spike Shield·Monster,Antique,
6246,Sealed Heart·Fairy,Antique,
6247,Queen's Crown,Antique,
6248,Demonic Wings,Antique,
6249,Fate Mirror,Antique,
6250,Invisible Cloak,Antique,
6251,Geisha's Blessing,Antique,
6252,Soul Censer,Antique,
6253,Muramasa,Antique,
6254,Rage of Flame,Antique,
6255,Recovery All,Antique,
6256,Power of Wind,Antique,
6257,Snowball,Antique,
6258,Black Magic Hat,Antique,
6259,Fate Guide,Antique,
6260,Seal Sword·Ghost,Antique,
6261,Shackle of Pain·Ghost,Antique,
6262,Spike Shield·Ghost,Antique,
6263,Sealed Heart·Human,Antique,
6264,Demon Blood·Human,Antique,
6265,Bow of Snow,Antique,
6266,Seal Sword·Monster,Antique,
6267,Shackle of Pain·Monster,Antique,
6268,Spike Shield·Monster,Antique,
6269,Sealed Heart·Fairy,Antique,
6270,Queen's Crown,Antique,
6271,Demonic Wings,Antique,
6272,Fate Mirror,Antique,
6273,Invisible Cloak,Antique,
6274,Geisha's Blessing,Antique,
6275,Soul Censer,Antique,
6276,Muramasa,Antique,
6277,Rage of Flame,Antique,
6278,Recovery All,Antique,
6279,Power of Wind,Antique,
6280,Snowball,Antique,
6281,Black Magic Hat,Antique,
6282,Fate Guide,Antique,
6283,Seal Sword·Ghost,Antique,
6284,Shackle of Pain·Ghost,Antique,
6285,Spike Shield·Ghost,Antique,
6286,Sealed Heart·Human,Antique,
6287,Demon Blood·Human,Antique,
6288,Bow of Snow,Antique,
6289,Seal Sword·Monster,Antique,
6290,Shackle of Pain·Monster,Antique,
6291,Spike Shield·Monster,Antique,
6292,Sealed Heart·Fairy,Antique,
6293,Queen's Crown,Antique,
6294,Demonic Wings,Antique,
6295,Fate Mirror,Antique,
6296,Invisible Cloak,Antique,
6297,Geisha's Blessing,Antique,
6298,Soul Censer,Antique,
6299,Muramasa,Antique,
6300,Rage of Flame,Antique,
6301,Recovery All,Antique,
6302,Power of Wind,Antique,
6303,Snowball,Antique,
6304,Black Magic Hat,Antique,
6305,Fate Guide,Antique,
6306,Seal Sword·Ghost,Antique,
6307,Shackle of Pain·Ghost,Antique,
6308,Spike Shield·Ghost,Antique,
6309,Sealed Heart·Human,Antique,
6310,Demon Blood·Human,Antique,
6311,Bow of Snow,Antique,
6312,Seal Sword·Monster,Antique,
6313,Shackle of Pain·Monster,Antique,
6314,Spike Shield·Monster,Antique,
6315,Sealed Heart·Fairy,Antique,
6316,Queen's Crown,Antique,
6317,Demonic Wings,Antique,
6318,Fate Mirror,Antique,
6319,Invisible Cloak,Antique,
6320,Geisha's Blessing,Antique,
6321,Soul Censer,Antique,
6322,Muramasa,Antique,
6323,Rage of Flame,Antique,
6324,Recovery All,Antique,
6325,Power of Wind,Antique,
6326,Snowball,Antique,
6327,Black Magic Hat,Antique,
6328,Fate Guide,Antique,
6329,Seal Sword·Ghost,Antique,
6330,Shackle of Pain·Ghost,Antique,
6331,Spike Shield·Ghost,Antique,
6332,Sealed Heart·Human,Antique,
6333,Demon Blood·Human,Antique,
6334,Bow of Snow,Antique,
6335,Seal Sword·Monster,Antique,
6336,Shackle of Pain·Monster,Antique,
6337,Spike Shield·Monster,Antique,
6338,Sealed Heart·Fairy,Antique,
6339,Queen's Crown,Antique,
6340,Demonic Wings,Antique,
6341,Fate Mirror,Antique,
6342,Invisible Cloak,Antique,
6343,Geisha's Blessing,Antique,
6344,Soul Censer,Antique,
6345,Muramasa,Antique,
6346,Rage of Flame,Antique,
6347,Recovery All,Antique,
6348,Power of Wind,Antique,
6349,Snowball,Antique,
6350,Black Magic Hat,Antique,
6351,Fate Guide,Antique,
6352,Seal Sword·Ghost,Antique,
6353,Shackle of Pain·Ghost,Antique,
6354,Spike Shield·Ghost,Antique,
6355,Sealed Heart·Human,Antique,
6356,Demon Blood·Human,Antique,
6357,Bow of Snow,Antique,
6358,Seal Sword·Monster,Antique,
6359,Shackle of Pain·Monster,Antique,
6360,Spike Shield·Monster,Antique,
6361,Sealed Heart·Fairy,Antique,
6362,Queen's Crown,Antique,
6363,Demonic Wings,Antique,
6364,Fate Mirror,Antique,
6365,Invisible Cloak,Antique,
6366,Fruit Cake,Antique,
6367,Fruit Cake,Antique,
6368,Fruit Cake,Antique,
6369,Fruit Cake,Antique,
6370,Fruit Cake,Antique,
6371,Magic Brick,Antique,
6372,Magic Brick,Antique,
6373,Magic Brick,Antique,
6374,Magic Brick,Antique,
6375,Magic Brick,Antique,
6376,Magic Brick,Antique,
6377,Sand of Time,Antique,
6378,Sand of Time,Antique,
6379,Sand of Time,Antique,
6380,Sand of Time,Antique,
6381,Sand of Time,Antique,
6382,Sand of Time,Antique,
6383,Gentle Knight,Antique,
6384,Gentle Knight,Antique,
6385,Gentle Knight,Antique,
6386,Gentle Knight,Antique,
6387,Gentle Knight,Antique,
6388,Gentle Knight,Antique,
6389,Opposite,Antique,
6390,Opposite,Antique,
6391,Opposite,Antique,
6392,Opposite,Antique,
6393,Opposite,Antique,
6394,Opposite,Antique,
6395,Key of Mind,Antique,
6396,Key of Mind,Antique,
6397,Key of Mind,Antique,
6398,Key of Mind,Antique,
6399,Key of Mind,Antique,
6400,Key of Mind,Antique,
6401,Swiss Army Knife,Antique,
6402,Swiss Army Knife,Antique,
6403,Swiss Army Knife,Antique,
6404,Swiss Army Knife,Antique,
6405,Swiss Army Knife,Antique,
6406,Swiss Army Knife,Antique,
6407,Perception Watch,Antique,
6408,Perception Watch,Antique,
6409,Perception Watch,Antique,
6410,Perception Watch,Antique,
6411,Perception Watch,Antique,
6412,Perception Watch,Antique,
6413,Judgment Sword,Antique,
6414,Judgment Sword,Antique,
6415,Judgment Sword,Antique,
6416,Judgment Sword,Antique,
6417,Judgment Sword,Antique,
6418,Judgment Sword,Antique,
6419,Balance,Antique,
6420,Balance,Antique,
6421,Balance,Antique,
6422,Balance,Antique,
6423,Balance,Antique,
6424,Balance,Antique,
6425,Key to Heaven,Antique,
6426,Key to Heaven,Antique,
6427,Key to Heaven,Antique,
6428,Key to Heaven,Antique,
6429,Key to Heaven,Antique,
6430,Key to Heaven,Antique,
6431,Fate Crystal,Antique,
6432,Fate Crystal,Antique,
6433,Fate Crystal,Antique,
6434,Fate Crystal,Antique,
6435,Fate Crystal,Antique,
6436,Fate Crystal,Antique,
6437,The Wings of lcarus,Antique,
6438,The Wings of lcarus,Antique,
6439,The Wings of lcarus,Antique,
6440,The Wings of lcarus,Antique,
6441,The Wings of lcarus,Antique,
6442,The Wings of lcarus,Antique,
7001,Sunbath,Skin,Sunbath skin of Iron Fist
27001,Sunbath,Skin,Sunbath skin of Iron Fist
7002,No. Alpha,Skin,No. Alpha skin of Saint
27002,No. Alpha,Skin,No. Alpha skin of Saint
7003,Sea Princess,Skin,Sea Princess skin of Wildtress
27003,Sea Princess,Skin,Sea Princess skin of Wildtress
7004,Lines of Fate,Skin,Lines of Fate skin of Muppet
27004,Lines of Fate,Skin,Lines of Fate skin of Muppet
7005,Witch Suit,Skin,Witch Suit skin of Dracula
27005,Witch Suit,Skin,Witch Suit skin of Dracula
7006,Battle Elite,Skin,Battle Elite skin of Sonya
27006,Battle Elite,Skin,Battle Elite skin of Sonya
7007,Karate MSTR,Skin,Karate MSTR skin of Boxer
27007,Karate MSTR,Skin,Karate MSTR skin of Boxer
7008,Alice in Dream,Skin,Alice skin of Gambler
27008,Alice in Dream,Skin,Alice skin of Gambler
7009,Frozen Queen,Skin,Frozen Queen skin of Amazon
27009,Frozen Queen,Skin,Frozen Queen skin of Amazon
7010,Xmas Carnival,Skin,Xmas Carnival skin of Lucifer
27010,Xmas Carnival,Skin,Xmas Carnival skin of Lucifer
7011,Xmas Fairy,Skin,Xmas Fairy skin of Michael
27011,Xmas Fairy,Skin,Xmas Fairy skin of Michael
7012,Yukata Party,Skin,Yukata Party skin of Aquaris
27012,Yukata Party,Skin,Yukata Party skin of Aquaris
7013,Frost Knight,Skin,Frost Knight skin of Javelin
27013,Frost Knight,Skin,Frost Knight skin of Javelin
7014,New Year Dress,Skin,New Year Dress skin of Priestess
27014,New Year Dress,Skin,New Year Dress skin of Priestess
7015,Sweetheart,Skin,Sweetheart skin of Hottie
27015,Sweetheart,Skin,Sweetheart skin of Hottie
7016,Pink Sweetie,Skin,Pink Sweetie skin of Blowie
27016,Pink Sweetie,Skin,Pink Sweetie skin of Blowie
7017,Sakura Rain,Skin,Sakura Rain skin of KongMing
27017,Sakura Rain,Skin,Sakura Rain skin of KongMing
7018,Night Rose,Skin,Night Rose skin of Dracula
27018,Night Rose,Skin,Night Rose skin of Dracula
7019,Equinox,Skin,Equinox skin of Ennmaya
27019,Equinox,Skin,Equinox skin of Ennmaya
7020,Scarlet,Skin,Scarlet skin of Saint
27020,Scarlet,Skin,Scarlet skin of Saint
7021,Pink Praise,Skin,Pink Praise skin of Iron Fist
27021,Pink Praise,Skin,Pink Praise skin of Iron Fist
7022,Ice Rose,Skin,Ice Rose skin of Fencer
27022,Ice Rose,Skin,Ice Rose skin of Fencer
7023,White Rose,Skin,White Rose skin of Michael
27023,White Rose,Skin,White Rose skin of Michael
7024,Full Bloom,Skin,Full Bloom skin of Sapphire
27024,Full Bloom,Skin,Full Bloom skin of Sapphire
7025,Easter Hunter,Skin,Easter Hunter skin of Angel
27025,Easter Hunter,Skin,Easter Hunter skin of Angel
7026,Love Song,Skin,Love Song skin of KongMing
27026,Love Song,Skin,Love Song skin of KongMing
7027,Red Rose,Skin,Red Rose skin of Lucifer
27027,Red Rose,Skin,Red Rose skin of Lucifer
7028,PJ Party,Skin,PJ Party skin of Bud Elf
27028,PJ Party,Skin,PJ Party skin of Bud Elf
7029,Angel Examiner,Skin,Angel Examiner skin of Michael
27029,Angel Examiner,Skin,Angel Examiner skin of Michael
7030,Human Examiner,Skin,Human Examiner skin of Saint
27030,Human Examiner,Skin,Human Examiner skin of Saint
7031,Zongzi Carrier,Skin,Zongzi Carrier skin of Psychic
27031,Zongzi Carrier,Skin,Zongzi Carrier skin of Psychic
88888881,Guild Battle Champion Avatar Frame,Frame,
88888882,Guild Battle 2nd Place Avatar Frame,Frame,
88888883,Guild Battle Semi-Finals Avatar Frame,Frame,
88888884,Guild Battle Final Eight Avatar Frame,Frame,
88888885,Guild Battle Final Sixteenth Avatar Frame,Frame,
8006,True Oath,Frame,Avatar frame for acquired from the voting event.
8007,Default,Frame,
9001,Sakura Date,Wallpaper Girl Skin,"Iron Fist's Wallpaper Girl Skin, acquired from exclusive event and can be set as a wallpaper girl."
11001,Skarivine,,
11002,Cayla,,
11003,Vanees,,
12001,Maidam,,
12002,Aegis,,
12003,Handana,,
13001,Lin AI,,
13002,Witch,,
13003,Stella,,
14001,Elloi,,
14002,Veila,,
14003,Yuri,,
21001,Talia,,
21002,Nasha,,
21003,Hancer,,
21004,Nono,,
22001,Roselle,,
22002,Hynel,,
22003,Fleur,,
22004,Meimi,,
23001,Boro,,
23002,Lana,,
23003,Sasuke,,
23004,Shamoke,,
24001,Pyra,,
24002,Octagirl,,
24003,Aeris,,
24004,Puny,,
31001,Poppi,,
31002,Jade,,
31003,Ursula,,
31004,Kitty,,
31005,Samurai,,
32001,Tula,,
32002,Edward,,
32003,King,,
32004,Donna,,
32005,Nobuna,,
33001,Annabelle,,
33002,Harley,,
33003,Magician,,
33004,Caitlin,,
33005,Marynari,,
34001,Robin,,
34002,Sisha,,
34003,Mythra,,
34004,Athena,,
34005,Kenshin,,
35001,Reo,,
36001,Luna,,
41001,Zombia,,
