id,partner,unknown_3,name,desc,is_exskill,sub_skill,trigger,is_pass,is_unseal,is_cost_energy,is_add_energy,target1,rand1,effect1,effect1_add,no_crit1,no_miss1,no_act1,fx1,fx_hurt1,fx_hurt1_add,target2,rand2,effect2,no_crit2,not_miss2,fx_hurt2,target3,rand3,effect3,no_crit3,not_miss3,fx_hurt3,attr_pas,jump,jump_pos_xy,icon_id,level,sound,shake_screen,hero_pos_type,hero_pos_type_xy,shake_screen_time,black_screen,animation,skill_effect,target_no_effect
752007035,-1,-1,-1,,1,0,28,1,,,,1,,1029080|1028251,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200203,5,,,,,,,,,
752007041,-1,-1,-1,,1,0,10,1,,,,2,,1021138,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200204,1,,,,,,,,,
752007042,-1,-1,-1,,1,0,10,1,,,,2,,1021139,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200204,2,,,,,,,,,
752007043,-1,-1,-1,,1,0,10,1,,,,2,,1021140,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200204,3,,,,,,,,,
752007044,-1,-1,-1,,1,0,10,1,,,,2,,1021141,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200204,4,,,,,,,,,
752007045,-1,-1,-1,,1,0,10,1,,,,2,,1021142,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200204,5,,,,,,,,,
752008011,-1,-1,-1,,1,0,1,0,,,,13,,1019463|1006012,,,,,#391|392#525|526#794|795|796,262|263###796,,2,,1004011|1028054,,,,,,,,,,,,,skill_icon_5200101,1,1013,1,,,,,,,
752008012,-1,-1,-1,,1,0,1,0,,,,13,,1019464|1006012,,,,,#391|392#525|526#794|795|796,262|263###796,,2,,1004011|1028054,,,,,,,,,,,,,skill_icon_5200101,2,1013,1,,,,,,,
752008013,-1,-1,-1,,1,0,1,0,,,,13,,1019465|1006012,,,,,#391|392#525|526#794|795|796,262|263###796,,2,,1004011|1028054,,,,,,,,,,,,,skill_icon_5200101,3,1013,1,,,,,,,
752008014,-1,-1,-1,,1,0,1,0,,,,13,,1019466|1006012,,,,,#391|392#525|526#794|795|796,262|263###796,,2,,1004011|1028054,,,,,,,,,,,,,skill_icon_5200101,4,1013,1,,,,,,,
752008015,-1,-1,-1,,1,0,1,0,,,,13,,1019467|1006024,,,,,#391|392#525|526#794|795|796,262|263###796,,2,,1004011|1028324,,,,,,,,,,,,,skill_icon_5200101,5,1013,1,,,,,,,
752008021,-1,-1,-1,,1,0,28,1,,,,1,,1029061|1004063,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200102,1,,,,,,,,,
752008022,-1,-1,-1,,1,0,28,1,,,,1,,1029062|1004064,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200102,2,,,,,,,,,
752008023,-1,-1,-1,,1,0,28,1,,,,1,,1029063|1004065,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200102,3,,,,,,,,,
752008024,-1,-1,-1,,1,0,28,1,,,,1,,1029064|1004066,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200102,4,,,,,,,,,
752008025,-1,-1,-1,,1,0,28,1,,,,1,,1029065|1004067,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200102,5,,,,,,,,,
752008031,-1,-1,-1,,1,0,28,1,,,,1,,1064169,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200103,1,,,,,,,,,
752008032,-1,-1,-1,,1,0,28,1,,,,1,,1064170,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200103,2,,,,,,,,,
752008033,-1,-1,-1,,1,0,28,1,,,,1,,1064171,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200103,3,,,,,,,,,
752008034,-1,-1,-1,,1,0,28,1,,,,1,,1064172,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200103,4,,,,,,,,,
752008035,-1,-1,-1,,1,0,28,1,,,,1,,1064173,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200103,5,,,,,,,,,
403,-1,-1,-1,-1,,0,1,0,,,,18,3,1019468,,,,,260#389#523#792,261#390#524#793,,,,,,,,,,,,,,,,,skill_icon_0,,1040,,,,,,,,
404,-1,-1,-1,-1,,0,1,0,,,,18,3,1019469,,,,,260#389#523#792,261#390#524#793,,,,,,,,,,,,,,,,,skill_icon_0,,1040,,,,,,,,
405,-1,-1,-1,-1,,0,1,0,,,,18,3,1019470,,,,,260#389#523#792,261#390#524#793,,,,,,,,,,,,,,,,,skill_icon_0,,1040,,,,,,,,
406,-1,-1,-1,-1,,0,1,0,,,,18,3,1019471,,,,,260#389#523#792,261#390#524#793,,,,,,,,,,,,,,,,,skill_icon_0,,1040,,,,,,,,
407,-1,-1,-1,-1,,0,1,0,,,,18,3,1019472,,,,,260#389#523#792,261#390#524#793,,,,,,,,,,,,,,,,,skill_icon_0,,1040,,,,,,,,
752008041,-1,-1,-1,,1,0,11,1,,,,2,,1028325,,,,,,,,13,,1030137,,,,,,,,,,,,,skill_icon_5200104,1,,,,,,,,,
752008042,-1,-1,-1,,1,0,11,1,,,,2,,1028326,,,,,,,,13,,1030138,,,,,,,,,,,,,skill_icon_5200104,2,,,,,,,,,
752008043,-1,-1,-1,,1,0,11,1,,,,2,,1028327,,,,,,,,13,,1030139,,,,,,,,,,,,,skill_icon_5200104,3,,,,,,,,,
752008044,-1,-1,-1,,1,0,11,1,,,,2,,1028328,,,,,,,,13,,1030140,,,,,,,,,,,,,skill_icon_5200104,4,,,,,,,,,
752008045,-1,-1,-1,,1,0,11,1,,,,2,,1028329,,,,,,,,13,,1030141,,,,,,,,,,,,,skill_icon_5200104,5,,,,,,,,,
752009011,-1,-1,-1,,1,0,1,0,,,,13,,1019458|1027078,,,,,##423|424#456|457#712,331#335|336,,1,,1009014|1028059,,,,,,,,,,,,,skill_icon_214,1,1046###1070,###1#1,,,,,,,
752009012,-1,-1,-1,,1,0,1,0,,,,13,,1019459|1027079,,,,,##423|424#456|457#712,331#335|336,,1,,1009014|1028059,,,,,,,,,,,,,skill_icon_214,2,1046###1070,###1#1,,,,,,,
752009013,-1,-1,-1,,1,0,1,0,,,,13,,1019460|1027080,,,,,##423|424#456|457#712,331#335|336,,1,,1009014|1028059,,,,,,,,,,,,,skill_icon_214,3,1046###1070,###1#1,,,,,,,
752009014,-1,-1,-1,,1,0,1,0,,,,13,,1019461|1027081,,,,,##423|424#456|457#712,331#335|336,,1,,1009014|1028059,,,,,,,,,,,,,skill_icon_214,4,1046###1070,###1#1,,,,,,,
752009015,-1,-1,-1,,1,0,1,0,,,,13,,1019462|1027082,,,,,##423|424#456|457#712,331#335|336,,1,,1009187|1028313,,,,,,,,,,,,,skill_icon_214,5,1046###1070,###1#1,,,,,,,
752009021,-1,-1,-1,,1,0,19,1,,,,1,,1028314|1005054,,,,,,,,,,,,,,,,,,,,,,,skill_icon_216,1,,,,,,,,,
752009022,-1,-1,-1,,1,0,19,1,,,,1,,1028315|1005055,,,,,,,,,,,,,,,,,,,,,,,skill_icon_216,2,,,,,,,,,
752009023,-1,-1,-1,,1,0,19,1,,,,1,,1028316|1005056,,,,,,,,,,,,,,,,,,,,,,,skill_icon_216,3,,,,,,,,,
752009024,-1,-1,-1,,1,0,19,1,,,,1,,1028317|1005057,,,,,,,,,,,,,,,,,,,,,,,skill_icon_216,4,,,,,,,,,
752009025,-1,-1,-1,,1,0,19,1,,,,1,,1028318|1005058,,,,,,,,,,,,,,,,,,,,,,,skill_icon_216,5,,,,,,,,,
752009031,-1,-1,-1,,1,0,27,1,,,,1,,1008126|1009188,,,,,,,,,,,,,,,,,,,,,,,skill_icon_217,1,,,,,,,,,
752009032,-1,-1,-1,,1,0,27,1,,,,1,,1008127|1009189,,,,,,,,,,,,,,,,,,,,,,,skill_icon_217,2,,,,,,,,,
752009033,-1,-1,-1,,1,0,27,1,,,,1,,1008128|1009190,,,,,,,,,,,,,,,,,,,,,,,skill_icon_217,3,,,,,,,,,
752009034,-1,-1,-1,,1,0,27,1,,,,1,,1008129|1009191,,,,,,,,,,,,,,,,,,,,,,,skill_icon_217,4,,,,,,,,,
752009035,-1,-1,-1,,1,0,27,1,,,,1,,1008130|1009192,,,,,,,,,,,,,,,,,,,,,,,skill_icon_217,5,,,,,,,,,
752009041,-1,-1,-1,,1,0,28,1,,,,1,,1029061|1028319|1005003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_152,1,,,,,,,,,
752009042,-1,-1,-1,,1,0,28,1,,,,1,,1029062|1028330|1005003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_152,2,,,,,,,,,
752009043,-1,-1,-1,,1,0,28,1,,,,1,,1029063|1028331|1005003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_152,3,,,,,,,,,
752009044,-1,-1,-1,,1,0,28,1,,,,1,,1029064|1028332|1005003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_152,4,,,,,,,,,
752009045,-1,-1,-1,,1,0,28,1,,,,1,,1029065|1028323|1005003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_152,5,,,,,,,,,
752010011,-1,-1,-1,,1,0,1,0,,,,18,3,1019453|1027034|1111004|1030038|1007026,,,1,,,351#353|354#475|476,,,,,,,,,,,,,,,,,skill_icon_218,1,1007,1,,,,,,,
752010012,-1,-1,-1,,1,0,1,0,,,,18,3,1019454|1027034|1111004|1030038|1007026,,,1,,,351#353|354#475|476,,,,,,,,,,,,,,,,,skill_icon_218,2,1007,1,,,,,,,
752010013,-1,-1,-1,,1,0,1,0,,,,18,3,1019455|1027034|1111004|1030038|1007026,,,1,,,351#353|354#475|476,,,,,,,,,,,,,,,,,skill_icon_218,3,1007,1,,,,,,,
752010014,-1,-1,-1,,1,0,1,0,,,,18,3,1019456|1027034|1111004|1030038|1007026,,,1,,,351#353|354#475|476,,,,,,,,,,,,,,,,,skill_icon_218,4,1007,1,,,,,,,
752010015,-1,-1,-1,,1,0,1,0,,,,18,3,1019457|1027072|1111005|1030038|1007026,,,1,,,351#353|354#475|476,,,,,,,,,,,,,,,,,skill_icon_218,5,1007,1,,,,,,,
752010021,-1,-1,-1,,1,0,2,1,,,,24,,1027073|1030049,,,,,,,,1,,1056009,,,,,,,,,,,,,skill_icon_216,1,,,,,,,,,
752010022,-1,-1,-1,,1,0,2,1,,,,24,,1027074|1030049,,,,,,,,1,,1056010,,,,,,,,,,,,,skill_icon_216,2,,,,,,,,,
752010023,-1,-1,-1,,1,0,2,1,,,,24,,1027075|1030049,,,,,,,,1,,1056011,,,,,,,,,,,,,skill_icon_216,3,,,,,,,,,
752010024,-1,-1,-1,,1,0,2,1,,,,24,,1027076|1030049,,,,,,,,1,,1056012,,,,,,,,,,,,,skill_icon_216,4,,,,,,,,,
752010025,-1,-1,-1,,1,0,2,1,,,,24,,1027077|1030049,,,,,,,,1,,1056013,,,,,,,,,,,,,skill_icon_216,5,,,,,,,,,
752010031,-1,-1,-1,,1,0,28,1,,,,1,,1030012|1028227|1029091|1006005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_33,1,,,,,,,,,
752010032,-1,-1,-1,,1,0,28,1,,,,1,,1030012|1028228|1029092|1006005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_33,2,,,,,,,,,
752010033,-1,-1,-1,,1,0,28,1,,,,1,,1030012|1028229|1029093|1006005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_33,3,,,,,,,,,
752010034,-1,-1,-1,,1,0,28,1,,,,1,,1030012|1028230|1029094|1006005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_33,4,,,,,,,,,
752010035,-1,-1,-1,,1,0,28,1,,,,1,,1030012|1028231|1029095|1006005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_33,5,,,,,,,,,
752010041,-1,-1,-1,,1,0,4,1,,,,23,,1110004,,1,1,1,,,,,,,,,,,,,,,,,1,,skill_icon_152,1,,,,,,,,,
752010042,-1,-1,-1,,1,0,4,1,,,,23,,1110005,,1,1,1,,,,,,,,,,,,,,,,,1,,skill_icon_152,2,,,,,,,,,
752010043,-1,-1,-1,,1,0,4,1,,,,23,,1110006,,1,1,1,,,,,,,,,,,,,,,,,1,,skill_icon_152,3,,,,,,,,,
752010044,-1,-1,-1,,1,0,4,1,,,,23,,1110007,,1,1,1,,,,,,,,,,,,,,,,,1,,skill_icon_152,4,,,,,,,,,
752010045,-1,-1,-1,,1,0,4,1,,,,23,,1110008,,1,1,1,,,,,,,,,,,,,,,,,1,,skill_icon_152,5,,,,,,,,,
752011011,-1,-1,-1,,1,0,1,0,,,,34,4,1019190|1015017,1019195|1015013;1019200|1015008;1019205,,,,562,556#816#930#1252,557;558;559#815;814;817#931;932;933#1252;1252;1252,,,,,,,,,,,,,,,,skill_icon_142,1,1004#1129,,,,,,,,
752011012,-1,-1,-1,,1,0,1,0,,,,34,4,1019191|1015017,1019196|1015013;1019201|1015008;1019206,,,,562,556#816#930#1252,557;558;559#815;814;817#931;932;933#1252;1252;1252,,,,,,,,,,,,,,,,skill_icon_142,2,1004#1129,,,,,,,,
752011013,-1,-1,-1,,1,0,1,0,,,,34,4,1019192|1015017,1019197|1015013;1019202|1015008;1019207,,,,562,556#816#930#1252,557;558;559#815;814;817#931;932;933#1252;1252;1252,,,,,,,,,,,,,,,,skill_icon_142,3,1004#1129,,,,,,,,
752011014,-1,-1,-1,,1,0,1,0,,,,34,4,1019193|1015017,1019198|1015013;1019203|1015008;1019208,,,,562,556#816#930#1252,557;558;559#815;814;817#931;932;933#1252;1252;1252,,,,,,,,,,,,,,,,skill_icon_142,4,1004#1129,,,,,,,,
752011015,-1,-1,-1,,1,0,1,0,,,,34,4,1019194|1015017,1019199|1015013;1019204|1015008;1019209,,,,562,556#816#930#1252,557;558;559#815;814;817#931;932;933#1252;1252;1252,,,,,,,,,,,,,,,,skill_icon_142,5,1004#1129,,,,,,,,
752011021,-1,-1,-1,,1,0,41,1,,,,18,1,1019190|1015010,,1,,,,,,1,,1013006,,,,,,,,,,,,,skill_icon_135,1,,,,,,,,,
752011022,-1,-1,-1,,1,0,41,1,,,,18,1,1019191|1015010,,1,,,,,,1,,1013006,,,,,,,,,,,,,skill_icon_135,2,,,,,,,,,
752011023,-1,-1,-1,,1,0,41,1,,,,18,1,1019192|1015010,,1,,,,,,1,,1013006,,,,,,,,,,,,,skill_icon_135,3,,,,,,,,,
752011024,-1,-1,-1,,1,0,41,1,,,,18,1,1019193|1015010,,1,,,,,,1,,1013006,,,,,,,,,,,,,skill_icon_135,4,,,,,,,,,
752011025,-1,-1,-1,,1,0,41,1,,,,18,1,1019194|1015010,,1,,,,,,1,,1013008,,,,,,,,,,,,,skill_icon_135,5,,,,,,,,,
752011031,-1,-1,-1,,1,0,28,1,,,,1,,1004003|1029071|1008109|1125001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200602,1,,,,,,,,,
752011032,-1,-1,-1,,1,0,28,1,,,,1,,1004003|1029072|1008110|1125001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200602,2,,,,,,,,,
752011033,-1,-1,-1,,1,0,28,1,,,,1,,1004003|1029073|1008111|1125001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200602,3,,,,,,,,,
752011034,-1,-1,-1,,1,0,28,1,,,,1,,1004003|1029074|1008112|1125001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200602,4,,,,,,,,,
752011035,-1,-1,-1,,1,0,28,1,,,,1,,1004003|1029075|1008113|1125001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200602,5,,,,,,,,,
752011041,-1,-1,-1,,1,0,31,1,,,,1,,1014045,,,,,,,,2,,1011125,,,,,,,,,,,,,skill_icon_147,1,,,,,,,,,
752011042,-1,-1,-1,,1,0,31,1,,,,1,,1014046,,,,,,,,2,,1011125,,,,,,,,,,,,,skill_icon_147,2,,,,,,,,,
752011043,-1,-1,-1,,1,0,31,1,,,,1,,1014047,,,,,,,,2,,1011125,,,,,,,,,,,,,skill_icon_147,3,,,,,,,,,
752011044,-1,-1,-1,,1,0,31,1,,,,1,,1014048,,,,,,,,2,,1011125,,,,,,,,,,,,,skill_icon_147,4,,,,,,,,,
752011045,-1,-1,-1,,1,0,31,1,,,,1,,1014049,,,,,,,,2,,1011126,,,,,,,,,,,,,skill_icon_147,5,,,,,,,,,
752012011,-1,-1,-1,,1,0,1,0,,,,14,3,1019210|1026050,,,,,714##785#,709#716#787|788#950#1016|1017#1356,,,,,,,,,,,,,,,,,skill_icon_241,1,1042,,,,,,,,
752012012,-1,-1,-1,,1,0,1,0,,,,14,3,1019211|1026051,,,,,714##785#,709#716#787|788#950#1016|1017#1356,,,,,,,,,,,,,,,,,skill_icon_241,2,1042,,,,,,,,
752012013,-1,-1,-1,,1,0,1,0,,,,14,3,1019212|1026052,,,,,714##785#,709#716#787|788#950#1016|1017#1356,,,,,,,,,,,,,,,,,skill_icon_241,3,1042,,,,,,,,
752012014,-1,-1,-1,,1,0,1,0,,,,14,3,1019213|1026053,,,,,714##785#,709#716#787|788#950#1016|1017#1356,,,,,,,,,,,,,,,,,skill_icon_241,4,1042,,,,,,,,
752012015,-1,-1,-1,,1,0,1,0,,,,14,3,1019214|1026054,,,,,714##785#,709#716#787|788#950#1016|1017#1356,,,,,,,,,,,,,,,,,skill_icon_241,5,1042,,,,,,,,
752012021,-1,-1,-1,,1,0,28,1,,,,1,,1028227|1008114|1007023|1011013|1004032,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_242,1,,,,,,,,,
752012022,-1,-1,-1,,1,0,28,1,,,,1,,1028228|1008115|1007023|1011013|1004032,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_242,2,,,,,,,,,
752012023,-1,-1,-1,,1,0,28,1,,,,1,,1028229|1008116|1007023|1011013|1004032,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_242,3,,,,,,,,,
752012024,-1,-1,-1,,1,0,28,1,,,,1,,1028230|1008117|1007023|1011013|1004032,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_242,4,,,,,,,,,
752012025,-1,-1,-1,,1,0,28,1,,,,1,,1028231|1008118|1007023|1011013|1004032,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_242,5,,,,,,,,,
752012031,-1,-1,-1,,1,0,47,1,,,,1,,1181007,,,,,,,,,,,,,,,,,,,,,,,skill_icon_243,1,,,,,,,,,
752012032,-1,-1,-1,,1,0,47,1,,,,1,,1181008,,,,,,,,,,,,,,,,,,,,,,,skill_icon_243,2,,,,,,,,,
752012033,-1,-1,-1,,1,0,47,1,,,,1,,1181009,,,,,,,,,,,,,,,,,,,,,,,skill_icon_243,3,,,,,,,,,
752012034,-1,-1,-1,,1,0,47,1,,,,1,,1181010,,,,,,,,,,,,,,,,,,,,,,,skill_icon_243,4,,,,,,,,,
752012035,-1,-1,-1,,1,0,47,1,,,,1,,1181011,,,,,,,,,,,,,,,,,,,,,,,skill_icon_243,5,,,,,,,,,
75201207,-1,-1,-1,-1,,0,3,0,,,,14,,1182004|1026039,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
75201208,-1,-1,-1,-1,,0,3,0,,,,14,,1182005|1026039,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
75201209,-1,-1,-1,-1,,0,3,0,,,,14,,1182006|1026039,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
75201210,-1,-1,-1,-1,,0,3,0,,,,14,,1182007|1026039,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
75201211,-1,-1,-1,-1,,0,3,0,,,,14,,1182008|1026055,,1,,,,,,,,,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
752012041,-1,-1,-1,,1,75201206,2,1,,,,1,,1181007|1181007,,,,,,,,,,,,,,,,,,,,,,,skill_icon_244,1,,,,,,,,,
752012042,-1,-1,-1,,1,75201206,2,1,,,,1,,1181008|1181008,,,,,,,,,,,,,,,,,,,,,,,skill_icon_244,2,,,,,,,,,
752012043,-1,-1,-1,,1,75201206,2,1,,,,1,,1181009|1181009,,,,,,,,,,,,,,,,,,,,,,,skill_icon_244,3,,,,,,,,,
752012044,-1,-1,-1,,1,75201206,2,1,,,,1,,1181010|1181010,,,,,,,,,,,,,,,,,,,,,,,skill_icon_244,4,,,,,,,,,
752012045,-1,-1,-1,,1,75201206,2,1,,,,1,,1181011|1181011,,,,,,,,,,,,,,,,,,,,,,,skill_icon_244,5,,,,,,,,,
752013011,-1,-1,-1,,1,0,1,0,,,,18,4,1019215|1201003|1202003,,,,,,820|821|822|823|824|825|826|827|828|829|830|831#835|836|837#1149|1150,,,,,,,,,,,,,,,,,skill_icon_254,1,1084#1051,,2##2,250|727##0|0,,1#1#1,,,
752013012,-1,-1,-1,,1,0,1,0,,,,18,4,1019216|1201003|1202003,,,,,,820|821|822|823|824|825|826|827|828|829|830|831#835|836|837#1149|1150,,,,,,,,,,,,,,,,,skill_icon_254,2,1084#1051,,2##2,250|727##0|0,,1#1#1,,,
752013013,-1,-1,-1,,1,0,1,0,,,,18,4,1019217|1201003|1202003,,,,,,820|821|822|823|824|825|826|827|828|829|830|831#835|836|837#1149|1150,,,,,,,,,,,,,,,,,skill_icon_254,3,1084#1051,,2##2,250|727##0|0,,1#1#1,,,
752013014,-1,-1,-1,,1,0,1,0,,,,18,4,1019218|1201003|1202003,,,,,,820|821|822|823|824|825|826|827|828|829|830|831#835|836|837#1149|1150,,,,,,,,,,,,,,,,,skill_icon_254,4,1084#1051,,2##2,250|727##0|0,,1#1#1,,,
752013015,-1,-1,-1,,1,0,1,0,,,,18,4,1019219|1201003|1202003,,,,,,820|821|822|823|824|825|826|827|828|829|830|831#835|836|837#1149|1150,,,,,,,,,,,,,,,,,skill_icon_254,5,1084#1051,,2##2,250|727##0|0,,1#1#1,,,
752013021,-1,-1,-1,,1,0,28,1,,,,1,,1029066|1028247|1203001|1204003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_255,1,,,,,,,,,
752013022,-1,-1,-1,,1,0,28,1,,,,1,,1029067|1028248|1203001|1204003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_255,2,,,,,,,,,
752013023,-1,-1,-1,,1,0,28,1,,,,1,,1029068|1028249|1203001|1204003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_255,3,,,,,,,,,
752013024,-1,-1,-1,,1,0,28,1,,,,1,,1029069|1028250|1203001|1204003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_255,4,,,,,,,,,
752013025,-1,-1,-1,,1,0,28,1,,,,1,,1029070|1028251|1203001|1204003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_255,5,,,,,,,,,
752013031,-1,-1,-1,,1,0,61,1,,,,24,,1027066,,,,,,,,,,,,,,,,,,,,,,,skill_icon_256,1,,,,,,,,,
752013032,-1,-1,-1,,1,0,61,1,,,,24,,1027067,,,,,,,,,,,,,,,,,,,,,,,skill_icon_256,2,,,,,,,,,
752013033,-1,-1,-1,,1,0,61,1,,,,24,,1027068,,,,,,,,,,,,,,,,,,,,,,,skill_icon_256,3,,,,,,,,,
752013034,-1,-1,-1,,1,0,61,1,,,,24,,1027069,,,,,,,,,,,,,,,,,,,,,,,skill_icon_256,4,,,,,,,,,
752013035,-1,-1,-1,,1,0,61,1,,,,24,,1027070,,,,,,,,,,,,,,,,,,,,,,,skill_icon_256,5,,,,,,,,,
752013041,-1,-1,-1,,1,75201306,59,1,,,,37,,1205004,,,,,,,,1,,1011019|1028252,,,,,,,,,,,,,skill_icon_257,1,,,,,,,,,
752013042,-1,-1,-1,,1,75201307,59,1,,,,37,,1205005,,,,,,,,1,,1011019|1028253,,,,,,,,,,,,,skill_icon_257,2,,,,,,,,,
752013043,-1,-1,-1,,1,75201308,59,1,,,,37,,1205006,,,,,,,,1,,1011019|1028254,,,,,,,,,,,,,skill_icon_257,3,,,,,,,,,
752013044,-1,-1,-1,,1,75201309,59,1,,,,37,,1205007,,,,,,,,1,,1011019|1028255,,,,,,,,,,,,,skill_icon_257,4,,,,,,,,,
752013045,-1,-1,-1,,1,75201310,59,1,,,,37,,1205008,,,,,,,,1,,1011019|1028256,,,,,,,,,,,,,skill_icon_257,5,,,,,,,,,
75201306,-1,-1,-1,-1,,0,60,1,,,,37,,1206004,,,,,,,,1,,1011019|1028252,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
75201307,-1,-1,-1,-1,,0,60,1,,,,37,,1206005,,,,,,,,1,,1011019|1028253,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
75201308,-1,-1,-1,-1,,0,60,1,,,,37,,1206006,,,,,,,,1,,1011019|1028254,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
75201309,-1,-1,-1,-1,,0,60,1,,,,37,,1206007,,,,,,,,1,,1011019|1028255,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
75201310,-1,-1,-1,-1,,0,60,1,,,,37,,1206008,,,,,,,,1,,1011019|1028256,,,,,,,,,,,,,skill_icon_0,,,,,,,,,,
752014011,-1,-1,-1,,1,0,1,0,,,,15,,1019220|1027065,,,,,,1031#1040|1041#1076#1158|1159#1327,,1,,1243001,,,,,,,,,,,,,skill_icon_5201401,1,1097,,,,,,,,
752014012,-1,-1,-1,,1,0,1,0,,,,15,,1019221|1027065,,,,,,1031#1040|1041#1076#1158|1159#1327,,1,,1243001,,,,,,,,,,,,,skill_icon_5201401,2,1097,,,,,,,,
752014013,-1,-1,-1,,1,0,1,0,,,,15,,1019222|1027065,,,,,,1031#1040|1041#1076#1158|1159#1327,,1,,1243001,,,,,,,,,,,,,skill_icon_5201401,3,1097,,,,,,,,
752014014,-1,-1,-1,,1,0,1,0,,,,15,,1019223|1027065,,,,,,1031#1040|1041#1076#1158|1159#1327,,1,,1243001,,,,,,,,,,,,,skill_icon_5201401,4,1097,,,,,,,,
752014015,-1,-1,-1,,1,0,1,0,,,,15,,1019224|1027071,,,,,,1031#1040|1041#1076#1158|1159#1327,,1,,1243001,,,,,,,,,,,,,skill_icon_5201401,5,1097,,,,,,,,
752014021,-1,-1,-1,,1,0,28,1,,,,1,,1029066|1028237|1008008|1006022,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201402,1,,,,,,,,,
752014022,-1,-1,-1,,1,0,28,1,,,,1,,1029067|1028238|1008008|1006022,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201402,2,,,,,,,,,
752014023,-1,-1,-1,,1,0,28,1,,,,1,,1029068|1028239|1008008|1006022,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201402,3,,,,,,,,,
752014024,-1,-1,-1,,1,0,28,1,,,,1,,1029069|1028240|1008008|1006022,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201402,4,,,,,,,,,
752014025,-1,-1,-1,,1,0,28,1,,,,1,,1029070|1028241|1008008|1006022,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5201402,5,,,,,,,,,
752014031,-1,-1,-1,,1,75201405,28,1,,,,1,,1064094,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201403,1,,,,,,,,,
752014032,-1,-1,-1,,1,75201405,28,1,,,,1,,1064095,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201403,2,,,,,,,,,
752014033,-1,-1,-1,,1,75201405,28,1,,,,1,,1064096,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201403,3,,,,,,,,,
752014034,-1,-1,-1,,1,75201405,28,1,,,,1,,1064097,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201403,4,,,,,,,,,
