name,class,resource,window_name,layer_type,hide_type,back_type,background,open_sound,open_animation,close_animation,bottom_btn_status,back_close,show_res_loading,res_loading_delay,show_scene,record_id,win_name,img_guide,animation_part,stack_type,bgs_sound
activity_crystal_ball_laf_window,ActivityCrystalBallLAFWindow,activity_crystal_ball_laf_window,ACTIVITY_CRYSTAL_BALL_LAF_WINDOW,4,-1,-1,2,,,,-2,1,,,,684,-1,,,,
activity_crystal_ball_qa_window,ActivityCrystalBallQAWindow,activity_crystal_ball_qa_window,ACTIVITY_CRYSTAL_BALL_QA_WINDOW,6,-1,-1,2,,1,1,-1,1,,,,685,-1,,,,
activity_crystal_ball_story_window,ActivityCrystalBallStoryWindow,activity_crystal_ball_story_window,ACTIVITY_CRYSTAL_BALL_STORY_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,686,-1,,,,
activity_return_discount_window,ActivityReturnDiscountWindow,activity_return_discount_window,ACTIVITY_RETURN_DISCOUNT_WINDOW,2,1,1,-1,,,,-1,1,,,,687,-1,,,,
activity_resident_return_support_window,ActivityResidentReturnSupportWindow,activity_resident_return_support_window,ACTIVITY_RESIDENT_RETURN_SUPPORT_WINDOW,2,1,1,1,,,,-1,1,1,,,688,-1,,,,
activity_resident_return_support_award_window,ActivityResidentReturnSupportAwardWindow,activity_resident_return_support_award_window,ACTIVITY_RESIDENT_RETURN_SUPPORT_AWARD_WINDOW,6,-1,-1,2,,2,2,-1,1,,,,689,-1,,,,
activity_resident_return_support_score_window,ActivityResidentReturnSupportScoreWindow,activity_resident_return_support_score_window,ACTIVITY_RESIDENT_RETURN_SUPPORT_SCORE_WINDOW,6,-1,-1,2,,2,2,-1,1,,,,690,-1,,,,
activity_entrance_test_show_window,ActivityEntranceTestShowsWindow,activity_entrance_test_show_window,ACTIVITY_ENTRANCE_TEST_SHOW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,691,-1,,,,
activity_entrance_shows_detail_window,ActivityEntranceShowsDetailWindow,activity_entrance_shows_detail_window,ACTIVITY_ENTRANCE_SHOWS_DETAIL_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,692,-1,,,,
activity_entrance_test_shows_check_window,ActivityEntranceTestShowsCheckWindow,activity_entrance_test_shows_check_window,ACTIVITY_ENTRANCE_TEST_SHOWS_CHECK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,693,-1,,,,
activity_popularity_vote_window,ActivityPopularityVoteWindow,activity_popularity_vote_window,ACTIVITY_POPULARITY_VOTE_WINDOW,2,1,1,-1,,,,-1,1,,,,694,-1,,,,
activity_task_get_award_window,ActivityTaskGetAwardWindows,activity_task_get_award_window,ACTIVITY_TASK_GET_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,695,-1,,,,
common_use_cost_window,CommonUseCostWindow,common_use_cost_window,COMMON_USE_COST_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,696,-1,,,,
activity_year_summary_window,ActivityYearSummaryWindow,activity_year_summary_window,ACTIVITY_YEAR_SUMMARY_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,697,-1,,,,
common_item_award_window,CommonItemAwardWindow,common_item_award_window,COMMON_ITEM_AWARDS_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,698,-1,,,,
common_progress_award_window,CommonProgressAwardWindow,common_progress_award_window,COMMON_PROGRESS_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,699,-1,,,,
activity_3birthday_vip_award_window,Activity3BirthdayVipAwardWindow,activity_3birthday_vip_award_window,ACTIVITY_3BIRTHDAY_VIP_AWARD_WINDOW,6,-1,-1,2,,2,2,-1,1,,,,700,-1,,,,
activity_task_mail_award_window,ActivityTaskMailAwardWindow,activity_task_mail_award_window,ACTIVITY_TASK_MAIL_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,701,-1,,,,
activity_use_item_window,ActivityUseItemWindow,activity_use_item_window,ACTIVITY_USE_ITEM_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,702,-1,,,,
activity_popularity_vote_schedule_window,ActivityPopularityVoteScheduleWindow,activity_popularity_vote_schedule_window,ACTIVITY_POPULARITY_VOTE_SCHEDULE_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,703,-1,,,,
activity_popularity_vote_history_window,ActivityPopularityVoteHistoryWindow,activity_popularity_vote_history_window,ACTIVITY_POPULARITY_VOTE_HISTORY_WINDOW,2,1,1,-1,,,,-1,1,,,,704,-1,,,,
activity_wine_award_preview_window,ActivityWineAwardPreviewWindow,activity_wine_award_preview_window,ACTIVITY_WINE_AWARD_PREVIEW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,705,-1,,mainNode,,
activity_popularity_vote_rank_window,ActivityPopularityVoteRankWindow,activity_popularity_vote_rank_window,ACTIVITY_POPULARITY_VOTE_RANK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,706,-1,,,,
dress_main_window,DressMainWindow,dress_main_window,DRESS_MAIN_WINDOW,2,1,1,-1,,,,,1,,,,707,-1,,,,
life_start_window,LifeStartWindow,life_start_window,LIFE_START_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,708,-1,,,,
leadskin_choose_window,LeadSkinChooseWindow,leadskin_choose_window,LEADSKIN_CHOOSE_WINDOW,4,-1,-1,2,,2,2,-1,1,,,,709,-1,,,,
leadskin_tips_window,LeadskinTipsWindow,leadskin_tips_window,LEADSKIN_TIPS_WINDOW,4,-1,-1,2,,2,2,-1,1,,,,710,-1,,,,
leadskin_style_exchange_window,LeadskinStyleExchangeWindow,leadskin_style_exchange_window,LEADSKIN_STYLE_EXCHAGE_WINDOW,4,-1,-1,2,,2,2,-1,1,,,,711,-1,,,,
guild_policy_select_window,GuildPolicySelectWindow,guild_policy_select_window,GUILDPOLICYSELECTWINDOW,6,-1,-1,2,,2,2,-1,1,,,,712,-1,,,,
month_card_everyday_award_window,MonthCardEverydayAwardWindow,month_card_everyday_award_window,MONTH_CARD_EVERYDAY_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,713,-1,,,,
daily_quiz_batch_buy_window,DailyQuizBatchBuyWindow,daily_quiz_batch_buy_window,DAILY_QUIZ_BATCH_BUY_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,714,-1,,,,
activity_beach_island_award_window,ActivityBeachIslandAwardWindow,activity_beach_island_award_window,ACTIVITY_BEACH_ISLAND_AWARD_WINDOW,6,-1,-1,2,,2,2,-1,1,,,,715,-1,,,,
activity_beach_island_fight_window,ActivityBeachIslandFightWindow,activity_beach_island_fight_window,ACTIVITY_BEACH_ISLAND_FIGHT_WINDOW,4,-1,-1,2,,2,2,-1,1,,,,716,-1,,,,
daily_quiz_get_window,DailyQuizGetWindow,daily_quiz_get_window,DAILY_QUIZ_GET_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,717,-1,,,,
daily_quiz2_window,DailyQuiz2Window,daily_quiz2_window,DAILY_QUIZ2_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,718,-1,,,,
dress_suit_window,DressSuitWindow,dress_suit_window,DRESS_SUIT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,719,-1,,,,
dress_new_suit_window,DressNewSuitWindow,dress_new_suit_window,DRESS_NEW_SUIT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,720,-1,,,,
dress_check_office_window,DressCheckOfficeWindow,dress_check_office_window,DRESS_CHECK_OFFICE_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,721,-1,,,,
activity_beach_puzzle_award_preview_window,ActivityBeachPuzzleAwardPreviewWindow,activity_beach_puzzle_award_preview_window,ACTIVITY_BEACH_PUZZLE_AWARD_PREVIEW_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,722,-1,,,,
dress_collection_window,DressCollectionWindow,dress_collection_window,DRESS_COLLECTION_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,723,-1,,,,
dress_item_up_window,DressItemUpWindow,dress_item_up_window,DRESS_ITEM_UP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,724,-1,,,,
summon_record_window,SummonRecordWindow,summon_record_window,SUMMON_RECORD_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,725,-1,,,,
activity_summer_preview_window,ActivitySummerPreviewWindow,activity_summer_preview_window,ACTIVITY_SUMMER_PREVIEW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,713,-1,,,50,
auto_adventure_setup_window,AutoAdventureSetupWindow,auto_adventure_setup_window,AUTO_ADVENTURE_SETUP_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,726,-1,,,,
dress_buff_show_window,DressBuffShowWindow,dress_buff_show_window,DRESS_BUFF_SHOW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,727,-1,,,,
full_order_level_up_window,FullOrderLevelUpWindow,full_order_level_up_window,FULL_ORDER_LEVEL_UP_WINDOW,4,-1,-1,2,,1,1,-1,1,,,,728,-1,,content,,
dress_choose_show_window,DressChooseShowWindow,dress_choose_show_window,DRESS_CHOOSE_SHOW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,729,-1,,,,
dress_choice_fragment_window,DressChoiceFragmentWindow,dress_choice_fragment_window,DRESS_CHOICE_FRAGMENT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,730,-1,,,,
dress_summon_window,DressSummonWindow,dress_summon_window,DRESS_SUMMON_WINDOW,2,1,1,-1,,,,,1,,,,731,-1,,,,
dress_buy_probability_window,DressBuyProbabilityWindow,dress_buy_probability_window,DRESS_BUY_PROBABILITY_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,226,-1,,content,,
activity_popularity_vote_survey_entrance_window,ActivityPopularityVoteSurveyEntranceWindow,activity_popularity_vote_survey_entrance_window,ACTIVITY_POPULARITY_VOTE_SURVEY_ENTRANCE_WINDOW,4,-1,-1,2,,2,2,-2,1,1,,,732,-1,,,,
activity_popularity_vote_survey_main_window,ActivityPopularityVoteSurveyMainWindow,activity_popularity_vote_survey_main_window,ACTIVITY_POPULARITY_VOTE_SURVEY_MAIN_WINDOW,4,-1,-1,2,,2,2,-2,1,1,,,733,-1,,,,
activity_popularity_vote_survey_skin_window,ActivityPopularityVoteSurveySkinWindow,activity_popularity_vote_survey_skin_window,ACTIVITY_POPULARITY_VOTE_SURVEY_SKIN_WINDOW,4,-1,-1,2,,2,2,-2,1,1,,,734,-1,,,,
activity_popularity_vote_survey_end_window,ActivityPopularityVoteSurveyEndWindow,activity_popularity_vote_survey_end_window,ACTIVITY_POPULARITY_VOTE_SURVEY_END_WINDOW,4,-1,-1,2,,2,2,-2,1,1,,,735,-1,,,,
batch_shen_xue_window,BatchShenXueWindow,batch_shen_xue_window,BATCH_SHEN_XUE_WINDOW,4,-1,-1,2,,2,2,-1,1,,,,736,-1,,,,
activity_antique_choose_window,ActivityAntiqueChooseWindow,activity_antique_choose_window,ACTIVITY_ANTIQUE_CHOOSE_WINDOW,4,-1,-1,2,,1,1,-1,1,,,,737,-1,,content,,
artifact_decompose_window,ArtifactDecomposeWindow,artifact_decompose_window,ARTIFACT_DECOMPOSE_WINDOW,4,-1,-1,2,,1,1,-1,1,,,,738,-1,,,,
entrance_test_promotion_window,EntranceTestPromotionWindow,entrance_test_promotion_window,ENTRANCE_TEST_PROMOTION_WINDOW,6,-1,-1,2,,2,2,-1,1,,,,739,-1,,,,
activity_entrance_test_challenge_task_window,ActivityEntranceTestChallengeTaskWindow,activity_entrance_test_challenge_task_window,ACTIVITY_ENTRANCE_TEST_CHALLENGE_TASK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,740,-1,,,,
guild_dininghall_upgrade_window,GuildDiningHallUpgradeWindow,guild_dininghall_upgrade_window,GUILD_DINNINGHALL_UPGRADE_WINDOW,4,-1,-1,2,,2,2,-1,1,,,,741,-1,,,,
academy_assessment_battle_set_window,AcademyAssessmentBattleSetWindow,academy_assessment_battle_set_window,ACADEMY_ASSESSMENT_BATTLE_SET_WINDOW,4,-1,-1,2,,2,2,-1,1,,,,742,-1,,,,
community_activity_window,CommunityActivityWindow,community_activity_window,COMMUNITY_ACTIVITY_WINDOW,4,-1,-1,2,,2,2,-1,1,,,,743,-1,,,,
community_activity_detail_window,CommunityActivityDetailWindow,community_activity_detail_window,COMMUNITY_ACTIVITY_DETAIL_WINDOW,4,-1,-1,2,,2,2,-1,1,,,,744,-1,,,,
activity_enconter_story_fight_window,ActivityEnconterStoryFightWindow,activity_enconter_story_fight_window,ACTIVITY_ENCONTER_STORY_FIGHT_WINDOW,4,-1,-1,2,,,2,-1,1,,,,745,-1,,,,
activity_enconter_story_explain_window,ActivityEnconterStoryExplainWindow,activity_enconter_story_explain_window,ACTIVITY_ENCONTER_STORY_EXPLAIN_WINDOW,4,-1,-1,2,,2,2,-1,1,,,,746,-1,,,,
activity_limit_gacha_award_window,ActivityLimitGachaAwardWindow,activity_limit_gacha_award_window,ACTIVITY_LIMIT_GACHA_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,747,-1,,main,,
common_equip_suit_choose_window,CommonEquipSuitChooseWindow,common_equip_suit_choose_window,COMMON_EQUIP_SUIT_CHOOSE_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,748,-1,,,,
new_dress_rank_window,NewDressRankWindow,new_dress_rank_window,NEW_DRESS_RANK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,750,-1,,,,
treasure_back_window,TreasureBackWindow,treasure_back_window,TREASURE_BACK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,751,-1,,,,
time_cloister_main_window,TimeCloisterMainWindow,time_cloister_main_window,TIME_CLOISTER_MAIN_WINDOW,2,1,1,1,,,,-1,1,1,,,752,-1,,,,
time_cloister_achievement_window,TimeCloisterAchievementWindow,time_cloister_achievement_window,TIME_CLOISTER_ACHIEVEMENT_WINDOW,2,1,1,1,,,,-1,1,1,,,753,-1,,,,
time_cloister_battle_window,TimeCloisterBattleWindow,time_cloister_battle_window,TIME_CLOISTER_BATTLE_WINDOW,2,1,1,1,,,,-1,1,1,,,754,-1,,,,
time_cloister_probe_window,TimeCloisterProbeWindow,time_cloister_probe_window,TIME_CLOISTER_PROBE_WINDOW,2,1,1,1,,,,-1,1,1,,,755,-1,,,,
activity_fishing_preview_window,ActivityFishingPreviewWindow,activity_fishing_preview_window,ACTIVITY_FISHING_PREVIEW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,756,-1,,,,
activity_fishing_collect_window,ActivityFishingCollectWindow,activity_fishing_collect_window,ACTIVITY_FISHING_COLLECT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,757,-1,,,,
time_cloister_tech_window,TimeCloisterTechWindow,time_cloister_tech_window,TIME_CLOISTER_TECH_WINDOW,4,-1,-1,2,,,2,-2,1,,,,758,-1,,,,
time_cloister_speed_up_window,TimeCloisterSpeedUpWindow,time_cloister_speed_up_window,TIME_CLOISTER_SPEED_UP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,759,-1,,,,
time_cloister_award_preview_window,TimeCloisterAwardPreviewWindow,time_cloister_award_preview_window,TIME_CLOISTER_AWARD_PREVIEW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,760,-1,,,,
activity_angle_tea_party_window,ActivityAngleTeaPartyWindow,activity_angle_tea_party_window,ACTIVITY_ANGLE_TEA_PARTY_WINDOW,2,1,1,1,,,,-1,1,1,,,761,-1,,,,
time_cloister_tech_levup_preview_window,TimeCloisterTechLevupPreviewWindow,time_cloister_tech_levup_preview_window,TIME_CLOISTER_TECH_LEVUP_PREVIEW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,762,-1,,,,
activity_fishing_result_window,ActivityFishingResultWindow,activity_fishing_result_window,ACTIVITY_FISHING_RESULT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,763,-1,,groupAction,,
time_cloister_award_window,TimeCloisterAwardWindow,time_cloister_award_window,TIME_CLOISTER_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,764,-1,,,,
alert_tips_window,AlertTipsWindow,alert_tips_window,AlertTipsWindow,8,-1,-1,-1,,1,2,-2,,,,,764,-1,,groupAction,,
activity_monthly_hike_skill_window,ActivityMonthlyHikeSkillWindow,activity_monthly_hike_skill_window,ACTIVITYMONTHLYHIKESKILLWINDOW,4,-1,-1,2,,2,2,-1,1,,,,765,-1,,,,
activity_monthly_hike_skill_detail_window,ActivityMonthlyHikeSkillDetailWindow,activity_monthly_hike_skill_detail_window,ACTIVITYMONTHLYHIKESKILLDETAILWINDOW,4,-1,-1,2,,2,2,-1,1,,,,766,-1,,,,
time_cloister_battle_enemy_detail_window,TimeCloisterBattleEnemyDetailWindow,time_cloister_battle_enemy_detail_window,TIME_CLOISTER_BATTLE_ENEMY_DETAIL_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,767,-1,,,,
activity_newbee_fund3_award_window,ActivityNewbeeFund3AwardWindow,activity_newbee_fund_award_window,ACTIVITY_NEWBEE_FUND3_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,768,-1,,,,
newbee_fund3_popup_window,NewbeeFund3PopupWindow,newbee_fund_popup_window,NEWBEE_FUND3_POPUP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,769,-1,,groupAction,90,
time_cloister_tech_detail_window,TimeCloisterTechDetailWindow,time_cloister_tech_detail_window,TIME_CLOISTER_TECH_DETAIL_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,770,-1,,,,
time_cloister_card_preview_window,TimeCloisterCardPreivewWindow,time_cloister_card_preview_window,TIME_CLOISTER_CARD_PREVIEW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,771,-1,,,,
time_cloister_card_record_window,TimeCloisterCardRecordWindow,time_cloister_card_record_window,TIME_CLOISTER_CARD_RECORD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,772,-1,,,,
time_cloister_card_detail_window,TimeCloisterCardDetailWindow,time_cloister_card_detail_window,TIME_CLOISTER_CARD_DETAIL_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,773,-1,,,,
time_cloister_hang_tips_window,TimeCloisterHangTipsWindow,time_cloister_hang_tips_window,TIME_CLOISTER_HANG_TIPS_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,774,-1,,,,
time_cloister_achievement_detail_window,TimeCloisterAchievementDetailWindow,time_cloister_achievement_detail_window,TIME_CLOISTER_ACHIEVEMENT_DETAIL_WINDOW,6,-1,-1,2,,2,2,-2,1,,,,775,-1,,,,
time_cloister_battle_rank_window,TimeCloisterBattleRankWindow,time_cloister_battle_rank_window,TIME_CLOISTER_BATTLE_RANK_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,778,-1,,,,
arena_all_server_battle_formation_window,ArenaAllServerBattleFormationWindow,arena_all_server_battle_formation_window,ARENA_ALL_SERVER_BATTLE_FORMATION_WINDOW,4,-1,-1,3,,1,1,-2,1,,,,779,-1,,,,
arena_all_server_fight_award_preview_window,ArenaAllServerFightAwardPreviewWindow,arena_all_server_fight_award_preview_window,ARENA_ALL_SERVER_FIGHT_AWARD_PREVIEW_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,780,-1,,,,
arena_all_score_server_award_window,ArenaAllScoreServerAwardWindow,arena_all_score_server_award_window,ARENA_ALL_SCORE_SERVER_AWARD_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,781,-1,,,,
pvp_vs_window,PvpVsWindow,pvp_vs_window,PVP_VS_WINDOW,4,-1,-1,2,,1,1,-2,,,,,782,-1,,,,
arena_all_server_formation_window,ArenaAllServerFormationWindow,arena_all_server_formation_window,ARENA_ALL_SERVER_FORMATION_WINDOW,6,-1,-1,2,,1,1,-2,1,,,,783,-1,,,,
activity_halloween_shop_window,ActivityHalloweenShopWindow,activity_halloween_shop_window,ACTIVITY_HALLOWEEN_SHOP_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,784,-1,,,,
activity_halloween_trick_preview_window,ActivityHalloweenTrickPreviewWindow,activity_halloween_trick_preview_window,ACTIVITY_HALLOWEEN_TRICK_PREVIEW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,785,-1,,,,
fair_arena_get_hoe_window,FairArenaGetHoeWindow,fair_arena_get_hoe_window,FAIR_ARENA_GET_HOE_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,786,-1,,,,
activity_all_stars_pray_award_got_window,ActivityAllStarsPrayAwardGotWindow,activity_all_stars_pray_award_got_window,ACTIVITY_ALL_STARS_PRAY_AWARD_GOT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,787,-1,,,,
activity_secret_treasure_hunt_event_window,ActivitySecretTreasureHuntEventWindow,activity_secret_treasure_hunt_event_window,ACTIVITY_SECRET_TREASURE_HUNT_EVENT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,788,-1,,,,
activity_secret_treasure_hunt_award_window,ActivitySecretTreasureHuntAwardWindow,activity_secret_treasure_hunt_award_window,ACTIVITY_SECRET_TREASURE_HUNT_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,789,-1,,,,
all_stars_pray_alert_window,AllStarsPrayAlertWindow,all_stars_pray_alert_window,ALL_STARS_PRAY_ALERT_WINDOW,4,-1,-1,-1,,1,2,-2,,,,,790,-1,,groupAction,,
one_click_clearance_window,OneClickClearanceWindow,one_click_clearance_window,ONE_CLICK_CLEARANCE_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,791,-1,,,,
time_cloister_card_plot_window,TimeCloisterCardPlotWindow,time_cloister_card_plot_window,TIME_CLOISTER_CARD_PLOT_WINDOW,4,1,-1,5,,1,1,-1,1,1,,,792,-1,,,,
activity_growth_plan_window,ActivityGrowthPlanWindow,activity_growth_plan_window,ACTIVITY_GROWTH_PLAN_WINDOW,4,1,-1,2,,1,1,-2,1,1,,,793,-1,,,,
activity_growth_plan_choose_partner_window,ActivityGrowthPlanChoosePartnerWindow,activity_growth_plan_choose_partner_window,ACTIVITY_GROWTH_PLAN_CHOOSE_PARTNER_WINDOW,4,1,-1,5,,1,1,-1,1,1,,,794,-1,,,,
activity_growth_plan_award_window,ActivityGrowthPlanAwardWindow,artifact_shop_warm_up_award_window,ACTIVITY_GROWTH_PLAN_AWARD_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,795,-1,,content,,
activity_growth_plan_score_window,ActivityGrowthPlanScoreWindow,artifact_shop_warm_up_score_window,ACTIVITY_GROWTH_PLAN_SCORE_WINDOW,4,-1,-1,2,,1,1,-2,1,,,,796,-1,,content,,
activity_jackpot_machine_preview_window,ActivityJackpotMachinePreviewWindow,activity_jackpot_machine_preview_window,ACTIVITY_JACKPOT_MACHINE_PREVIEW_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,797,-1,,,,
activity_jackpot_machine_giftbag_window,ActivityJackpotMachineGiftbagWindow,activity_jackpot_machine_giftbag_window,ACTIVITY_JACKPOT_MACHINE_GIFTBAG_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,798,-1,,,,
arctic_expedition_main_window,ArcticExpeditionMainWindow,arctic_expedition_main_window,ARCTIC_EXPEDITION_MAIN_WINDOW,4,1,1,-1,,,,,1,,,,799,-1,,,,
arctic_expedition_buy_window,ArcticExpeditionBuyWindow,activity_entrance_test_buy_tili_window,ACTIVITY_ENTRANCE_TEST_BUY_TILI_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,800,-1,,,,
arctic_expedition_cell_window,ArcticExpeditionCellWindow,arctic_expedition_cell_info_window,ARCTIC_EXPEDITION_CELL_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,801,-1,,,,
arctic_partner_fine_detail_window,ArcticPartnerFineDetailWindow,arctic_partner_fine_detail_window,ARCTIC_PARTNER_FINE_DETAIL_WINDOW,6,-1,-1,2,,,,-2,1,,,,802,-1,,,,
arctic_expedition_record_window,ArcticExpeditionRecordWindow,arctic_expedition_record_window,ARCTIC_EXPEDITION_RECORD_WINDOW,4,-1,-1,2,,1,1,-2,1,1,,,803,-1,,,,
arctic_expedition_record_window2,ArcticExpeditionRecordWindow2,arctic_expedition_record_window2,ARCTIC_EXPEDITION_RECORD_WINDOW2,4,-1,-1,2,,1,1,-2,1,1,,,804,-1,,,,
time_cloister_encounter_window,TimeCloisterEncounterWindow,time_cloister_encounter_window,TIME_CLOISTER_ENCOUNTER_WINDOW,4,-1,-1,2,,2,2,-2,1,1,,,805,-1,,,,
arctic_expedition_time_window,ArcticExpeditionTimeWindow,arctic_expedition_time_window,ARCTIC_EXPEDITION_TIME_WINDOW,4,-1,-1,2,,,,-2,1,,,,806,-1,,,,
arctic_expedition_boss_info_window,ArcticExpeditionBossInfoWindow,arctic_expedition_boss_info_window,ARCTIC_EXPEDITION_BOSS_INFO_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,805,-1,,,,
arctic_expedition_rank_window,ArcticExpeditionRankWindow,arctic_expedition_rank_window,ARCTIC_EXPEDITION_RANK_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,807,-1,,,,
arctic_expedition_award_window,ArcticExpeditionAwardWindow,arctic_expedition_award_window,ARCTIC_EXPEDITION_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,808,-1,,,,
time_cloister_help_partner_window,TimeCloisterHelpPartnerWindow,time_cloister_help_partner_window,TIME_CLOISTER_HELP_PARTNER_WINDOW,4,-1,-1,2,,,2,-2,1,1,,,809,-1,,,,
arctic_expedition_mission_window,ArcticExpeditionMissionWindow,arctic_expedition_mission_window,ARCTIC_EXPEDITION_MISSION_WINDOW,4,-1,-1,2,,2,2,-2,1,1,,,810,-1,,groupAction,,
time_cloister_show_dress_window,TimeCloisterShowDressWindow,time_cloister_show_dress_window,TIME_CLOISTER_SHOW_DRESS_WINDOW,4,-1,-1,2,,2,2,-2,1,1,,,811,-1,,,,
activity_luckyboxes_special_award_window,ActivityLuckyboxesSpecialAwardWindow,activity_luckyboxes_special_award_window,ACTIVITY_LUCKYBOXES_SPECIAL_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,812,-1,,,,
activity_luckyboxes_giftbag_window,ActivityLuckyboxesGiftbagWindow,activity_luckyboxes_giftbag_window,ACTIVITY_LUCKYBOXES_GIFTBAG_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,813,-1,,,,
activity_luckyboxes_choose_special_award_window,ActivityLuckyboxesChooseSpecialAwardWindow,activity_luckyboxes_choose_special_award_window,ACTIVITY_LUCKYBOXES_CHOOSE_SPECIAL_AWARD_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,814,-1,,,,
arctic_chat_window,ArcticChatWindow,arctic_chat_window,CHAT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,815,-1,,,,
arctic_expedition_cell_detail_window,ArcticExpeditionCellDetailWindow,arctic_expedition_cell_detail_window,ARCTIC_EXPEDITION_CELL_DETAIL_WINDOW,4,-1,-1,2,,,,-2,1,,,,816,-1,,,,
battle_test_json_window,BattleTestJsonWindow,battle_test_json_window,,6,-1,-1,2,,1,1,-1,1,,,,817,-1,,,,
activity_christmas_exchange_award_select_window,ActivityChristmasExchangeAwardSelectWindow,activity_christmas_exchange_award_select_window,ACTIVITY_CHRISTMAS_EXCHANGE_AWARD_SELECT_WINDOW,4,-1,-1,2,,2,2,-2,1,,,,818,-1,,,,
common_trigger_guide_window,CommonTriggerGuideWindow,common_trigger_guide_window,COMMON_TRIGGER_GUIDE_WINDOW,7,-1,-1,-1,,,,-2,,,,,819,-1,,,,
dress_show_shop_window,DressShowShopWindow,dress_show_shop_window,DRESS_SHOW_SHOP_WINDOQQ,4,-1,-1,2,,2,2,-2,1,,,,820,-1,,,,
