id,type,buff,num,round,prob
1011090,1011,free,-170,3,1
1011091,1011,free,-170,3,1
1011092,1011,free,-180,3,1
1011093,1011,free,-180,3,1
1011094,1011,free,-180,3,1
1011095,1011,free,-180,3,1
1011096,1011,free,-180,3,1
1011097,1011,free,-180,3,1
1011098,1011,free,-190,3,1
1011099,1011,free,-190,3,1
1011100,1011,free,-190,3,1
1011101,1011,free,-190,3,1
1011102,1011,free,-190,3,1
1011103,1011,free,-190,3,1
1011104,1011,free,-200,3,1
1011105,1011,free,-200,3,1
1011106,1011,free,-200,3,1
1011107,1011,free,-200,3,1
1011108,1011,free,-200,3,1
1011109,1011,free,-200,3,1
1011110,1011,free,300,2,1
1011111,1011,free,1000,0,1
1011112,1011,free,-50,2,1
1011113,1011,free,60,99,1
1011114,1011,free,90,99,1
1011115,1011,free,120,99,1
1011116,1011,free,-150,2,1
1011117,1011,free,-200,2,1
1011118,1011,free,-250,2,1
1011120,1011,free,100,0,1
1011121,1011,free,200,0,1
1011122,1011,free,300,0,1
1011123,1011,free,100,5,1
1011124,1011,free,150,5,1
1011125,1011,free,200,5,1
1011126,1011,free,220,5,1
1011127,1011,free,300,0,1
1011128,1011,free,320,0,1
1011129,1011,free,320,0,1
1011130,1011,free,325,0,1
1011131,1011,free,330,0,1
1011132,1011,free,120,99,1
1011133,1011,free,120,99,1
1011134,1011,free,140,99,1
1011135,1011,free,140,99,1
1011136,1011,free,150,99,1
1011137,1011,free,100,0,1
1011138,1011,free,200,0,1
1011139,1011,free,300,0,1
1011140,1011,free,200,3,1
1011141,1011,free,100,0,1
1011142,1011,free,200,0,1
1011143,1011,free,300,0,1
1011144,1011,free,100,0,1
1011145,1011,free,200,0,1
1011146,1011,free,300,0,1
1011147,1011,free,100,0,1
1011148,1011,free,200,0,1
1011149,1011,free,350,0,1
1011150,1011,free,60,99,1
1011151,1011,free,120,99,1
1011152,1011,free,180,99,1
1011153,1011,free,300,99,1
1011154,1011,free,100,0,1
1011155,1011,free,200,0,1
1011156,1011,free,300,0,1
1011157,1011,free,100,0,1
1011158,1011,free,200,0,1
1011159,1011,free,300,0,1
1012001,1012,trueAtk,180,0,1
1012002,1012,trueAtk,200,0,1
1012003,1012,trueAtk,240,0,1
1012004,1012,trueAtk,300,0,1
1012005,1012,trueAtk,360,0,1
1012006,1012,trueAtk,450,0,1
1012007,1012,trueAtk,480,0,1
1012008,1012,trueAtk,540,0,1
1012009,1012,trueAtk,600,0,1
1012010,1012,trueAtk,700,0,1
1012011,1012,trueAtk,105,99,1
1012012,1012,trueAtk,250,99,1
1012013,1012,trueAtk,84,99,1
1012014,1012,trueAtk,100,3,1
1012015,1012,trueAtk,150,3,1
1012016,1012,trueAtk,200,3,1
1012017,1012,trueAtk,300,3,1
1012018,1012,trueAtk,50,3,1
1012019,1012,trueAtk,60,3,1
1012020,1012,trueAtk,70,3,1
1012021,1012,trueAtk,-72,3,1
1012022,1012,trueAtk,-90,3,1
1012023,1012,trueAtk,100,4,1
1012024,1012,trueAtk,150,4,1
1012025,1012,trueAtk,200,4,1
1012026,1012,trueAtk,10,3,1
1012027,1012,trueAtk,20,3,1
1012028,1012,trueAtk,30,3,1
1012029,1012,trueAtk,40,3,1
1012030,1012,trueAtk,80,3,1
1012031,1012,trueAtk,90,3,1
1012032,1012,trueAtk,110,3,1
1012033,1012,trueAtk,120,3,1
1012034,1012,trueAtk,130,3,1
1012035,1012,trueAtk,140,3,1
1012036,1012,trueAtk,160,3,1
1012037,1012,trueAtk,170,3,1
1012038,1012,trueAtk,180,3,1
1012039,1012,trueAtk,190,3,1
1012040,1012,trueAtk,210,3,1
1012041,1012,trueAtk,220,3,1
1012042,1012,trueAtk,230,3,1
1012043,1012,trueAtk,240,3,1
1012044,1012,trueAtk,250,3,1
1012045,1012,trueAtk,260,3,1
1012046,1012,trueAtk,270,3,1
1012047,1012,trueAtk,280,3,1
1012048,1012,trueAtk,290,3,1
1012049,1012,trueAtk,310,3,1
1012050,1012,trueAtk,320,3,1
1012051,1012,trueAtk,330,3,1
1012052,1012,trueAtk,340,3,1
1012053,1012,trueAtk,350,3,1
1012054,1012,trueAtk,360,3,1
1012055,1012,trueAtk,370,3,1
1012056,1012,trueAtk,380,3,1
1012057,1012,trueAtk,390,3,1
1012058,1012,trueAtk,400,3,1
1012059,1012,trueAtk,410,3,1
1012060,1012,trueAtk,420,3,1
1012061,1012,trueAtk,430,3,1
1012062,1012,trueAtk,440,3,1
1012063,1012,trueAtk,450,3,1
1012064,1012,trueAtk,460,3,1
1012065,1012,trueAtk,470,3,1
1012066,1012,trueAtk,480,3,1
1012067,1012,trueAtk,490,3,1
1012068,1012,trueAtk,500,3,1
1012069,1012,trueAtk,510,3,1
1012070,1012,trueAtk,520,3,1
1012071,1012,trueAtk,530,3,1
1012072,1012,trueAtk,540,3,1
1012073,1012,trueAtk,550,3,1
1012074,1012,trueAtk,560,3,1
1012075,1012,trueAtk,570,3,1
1012076,1012,trueAtk,580,3,1
1012077,1012,trueAtk,590,3,1
1012078,1012,trueAtk,600,3,1
1012079,1012,trueAtk,500,0,1
1012080,1012,trueAtk,400,0,1
1012081,1012,trueAtk,600,0,1
1012082,1012,trueAtk,800,0,1
1012083,1012,trueAtk,250,0,1
1012084,1012,trueAtk,350,0,1
1012085,1012,trueAtk,500,0,1
1012086,1012,trueAtk,100,99,1
1012087,1012,trueAtk,200,99,1
1012088,1012,trueAtk,500,99,1
1012089,1012,trueAtk,275,99,1
1012090,1012,trueAtk,220,4,1
1012091,1012,trueAtk,220,3,1
1012092,1012,trueAtk,640,0,1
1012093,1012,trueAtk,660,0,1
1012094,1012,trueAtk,680,0,1
1012095,1012,trueAtk,330,3,1
1012096,1012,trueAtk,335,3,1
1012097,1012,trueAtk,340,3,1
1012098,1012,trueAtk,345,3,1
1012099,1012,trueAtk,350,3,1
1012100,1012,trueAtk,740,0,1
1012101,1012,trueAtk,760,0,1
1012102,1012,trueAtk,780,0,1
1012103,1012,trueAtk,840,0,1
1012104,1012,trueAtk,860,0,1
1012105,1012,trueAtk,880,0,1
1012106,1012,trueAtk,550,99,1
1012107,1012,trueAtk,740,0,1
1012108,1012,trueAtk,760,0,1
1012109,1012,trueAtk,780,0,1
1012110,1012,trueAtk,600,3,1
1012111,1012,trueAtk,600,3,1
1012112,1012,trueAtk,600,3,1
1012113,1012,trueAtk,610,3,1
1012114,1012,trueAtk,610,3,1
1012115,1012,trueAtk,610,3,1
1012116,1012,trueAtk,610,3,1
1012117,1012,trueAtk,620,3,1
1012118,1012,trueAtk,620,3,1
1012119,1012,trueAtk,620,3,1
1012120,1012,trueAtk,620,3,1
1012121,1012,trueAtk,630,3,1
1012122,1012,trueAtk,630,3,1
1012123,1012,trueAtk,630,3,1
1012124,1012,trueAtk,630,3,1
1012125,1012,trueAtk,640,3,1
1012126,1012,trueAtk,640,3,1
1012127,1012,trueAtk,640,3,1
1012128,1012,trueAtk,640,3,1
1012129,1012,trueAtk,650,3,1
1012130,1012,trueAtk,650,3,1
1012131,1012,trueAtk,650,3,1
1012132,1012,trueAtk,650,3,1
1012133,1012,trueAtk,660,3,1
1012134,1012,trueAtk,660,3,1
1012135,1012,trueAtk,660,3,1
1012136,1012,trueAtk,660,3,1
1012137,1012,trueAtk,670,3,1
1012138,1012,trueAtk,670,3,1
1012139,1012,trueAtk,670,3,1
1012140,1012,trueAtk,670,3,1
1012141,1012,trueAtk,680,3,1
1012142,1012,trueAtk,680,3,1
1012143,1012,trueAtk,680,3,1
1012144,1012,trueAtk,680,3,1
1012145,1012,trueAtk,690,3,1
1012146,1012,trueAtk,690,3,1
1012147,1012,trueAtk,690,3,1
1012148,1012,trueAtk,690,3,1
1012149,1012,trueAtk,700,3,1
1012150,1012,trueAtk,700,3,1
1012151,1012,trueAtk,700,3,1
1012152,1012,trueAtk,700,3,1
1012153,1012,trueAtk,710,3,1
1012154,1012,trueAtk,710,3,1
1012155,1012,trueAtk,710,3,1
1012156,1012,trueAtk,710,3,1
1012157,1012,trueAtk,720,3,1
1012158,1012,trueAtk,720,3,1
1012159,1012,trueAtk,720,3,1
1012160,1012,trueAtk,720,3,1
1012161,1012,trueAtk,730,3,1
1012162,1012,trueAtk,730,3,1
1012163,1012,trueAtk,730,3,1
1012164,1012,trueAtk,730,3,1
1012165,1012,trueAtk,740,3,1
1012166,1012,trueAtk,740,3,1
1012167,1012,trueAtk,740,3,1
1012168,1012,trueAtk,740,3,1
1012169,1012,trueAtk,750,3,1
1012170,1012,trueAtk,50,99,1
1012171,1012,trueAtk,100,99,1
1012172,1012,trueAtk,150,99,1
1012173,1012,trueAtk,250,99,1
1012174,1012,trueAtk,200,0,1
1012175,1012,trueAtk,400,0,1
1012176,1012,trueAtk,800,0,1
1013001,1013,energy,30,0,1
1013002,1013,energy,-30,0,1
1013003,1013,energy,10,0,1
1013004,1013,energy,100,0,1
1013005,1013,energy,15,0,1
1013006,1013,energy,20,0,1
1013007,1013,energy,-20,0,1
1013008,1013,energy,25,0,1
1013009,1013,energy,30,0,1
1013010,1013,energy,-30,0,1
1013011,1013,energy,35,0,1
1013012,1013,energy,-35,0,1
1013013,1013,energy,40,0,1
1013014,1013,energy,-40,0,1
1013015,1013,energy,5,0,1
1013016,1013,energy,50,0,1
1013017,1013,energy,-50,0,1
1013018,1013,energy,70,0,1
1013019,1013,energy,75,0,1
1013020,1013,energy,300,0,1
1013021,1013,energy,11,0,1
1013022,1013,energy,12,0,1
1013023,1013,energy,13,0,1
1013024,1013,energy,14,0,1
1013025,1013,energy,15,0,1
1013026,1013,energy,16,0,1
1013027,1013,energy,17,0,1
1013028,1013,energy,18,0,1
1013029,1013,energy,19,0,1
1013030,1013,energy,20,0,1
1013031,1013,energy,21,0,1
1013032,1013,energy,22,0,1
1013033,1013,energy,23,0,1
1013034,1013,energy,24,0,1
1013035,1013,energy,25,0,1
1013036,1013,energy,26,0,1
1013037,1013,energy,27,0,1
1013038,1013,energy,28,0,1
1013039,1013,energy,29,0,1
1013040,1013,energy,30,0,1
1013041,1013,energy,31,0,1
1013042,1013,energy,32,0,1
1013043,1013,energy,33,0,1
1013044,1013,energy,34,0,1
1013045,1013,energy,35,0,1
1013046,1013,energy,36,0,1
1013047,1013,energy,37,0,1
1013048,1013,energy,38,0,1
1013049,1013,energy,39,0,1
1013050,1013,energy,40,0,1
1013051,1013,energy,41,0,1
1013052,1013,energy,42,0,1
1013053,1013,energy,43,0,1
1013054,1013,energy,44,0,1
1013055,1013,energy,45,0,1
1013056,1013,energy,46,0,1
1013057,1013,energy,47,0,1
1013058,1013,energy,48,0,1
1013059,1013,energy,49,0,1
1013060,1013,energy,50,0,1
1013061,1013,energy,-15,0,0.15
1013062,1013,energy,-20,0,0.2
1013063,1013,energy,-15,0,1
1013064,1013,energy,-25,0,1
1013065,1013,energy,-35,0,1
1013066,1013,energy,150,0,1
1013067,1013,energy,20,0,0.3
1013068,1013,energy,25,0,0.4
1013069,1013,energy,30,0,0.5
1013070,1013,energy,-60,0,1
1013071,1013,energy,-60,0,1
1013072,1013,energy,-100,0,1
1013073,1013,energy,10,0,1
1013074,1013,energy,20,0,1
1013075,1013,energy,30,0,1
1013076,1013,energy,-15,0,0.7
1013077,1013,energy,-25,0,0.7
1013078,1013,energy,-35,0,0.7
1013079,1013,energy,-35,0,0.75
1013080,1013,energy,-35,0,0.75
1013081,1013,energy,-35,0,0.77
1013082,1013,energy,-35,0,0.77
1013083,1013,energy,-35,0,0.8
1013084,1013,energy,-55,0,1
1013085,1013,energy,-56,0,1
1013086,1013,energy,-57,0,1
1013087,1013,energy,-58,0,1
1013088,1013,energy,-60,0,1
1013089,1013,energy,-65,0,1
1013090,1013,energy,20,0,1
1013091,1013,energy,30,0,1
1013092,1013,energy,50,0,1
1013093,1013,energy,60,0,1
1013094,1013,energy,20,0,1
1013095,1013,energy,30,0,1
1013096,1013,energy,50,0,1
1013097,1013,energy,50,0,1
1013098,1013,energy,50,0,1
1013099,1013,energy,50,0,1
1013100,1013,energy,50,0,1
1013101,1013,energy,51,0,1
1013102,1013,energy,51,0,1
1013103,1013,energy,51,0,1
1013104,1013,energy,51,0,1
1013105,1013,energy,51,0,1
1013106,1013,energy,52,0,1
1013107,1013,energy,52,0,1
1013108,1013,energy,52,0,1
1013109,1013,energy,52,0,1
1013110,1013,energy,52,0,1
1013111,1013,energy,53,0,1
1013112,1013,energy,53,0,1
1013113,1013,energy,53,0,1
1013114,1013,energy,53,0,1
1013115,1013,energy,53,0,1
1013116,1013,energy,54,0,1
1013117,1013,energy,54,0,1
1013118,1013,energy,54,0,1
1013119,1013,energy,54,0,1
1013120,1013,energy,54,0,1
1013121,1013,energy,55,0,1
1013122,1013,energy,55,0,1
1013123,1013,energy,55,0,1
1013124,1013,energy,55,0,1
1013125,1013,energy,55,0,1
1013126,1013,energy,56,0,1
1013127,1013,energy,56,0,1
1013128,1013,energy,56,0,1
1013129,1013,energy,56,0,1
1013130,1013,energy,56,0,1
1013131,1013,energy,57,0,1
1013132,1013,energy,57,0,1
1013133,1013,energy,57,0,1
1013134,1013,energy,57,0,1
1013135,1013,energy,57,0,1
1013136,1013,energy,58,0,1
1013137,1013,energy,58,0,1
1013138,1013,energy,58,0,1
1013139,1013,energy,58,0,1
1013140,1013,energy,58,0,1
1013141,1013,energy,59,0,1
1013142,1013,energy,59,0,1
1013143,1013,energy,59,0,1
1013144,1013,energy,59,0,1
1013145,1013,energy,59,0,1
1013146,1013,energy,60,0,1
1013147,1013,energy,60,0,1
1013148,1013,energy,60,0,1
1013149,1013,energy,60,0,1
1013150,1013,energy,60,0,1
1013151,1013,energy,61,0,1
1013152,1013,energy,61,0,1
1013153,1013,energy,61,0,1
1013154,1013,energy,61,0,1
1013155,1013,energy,61,0,1
1013156,1013,energy,62,0,1
1013157,1013,energy,5,0,1
1013158,1013,energy,10,0,1
1013159,1013,energy,25,0,1
1013160,1013,energy,30,0,1
1013161,1013,energy,10,0,1
1013162,1013,energy,20,0,1
1013163,1013,energy,30,0,1
1013164,1013,energy,40,0,1
1013165,1013,energy,50,0,1
1014001,1014,decDmg,100,0,1
1014002,1014,decDmg,150,0,1
1014003,1014,decDmg,200,0,1
1014004,1014,decDmg,260,0,1
1014005,1014,decDmg,120,99,1
1014006,1014,decDmg,500,2,1
1014007,1014,decDmg,300,3,1
1014008,1014,decDmg,350,3,1
1014009,1014,decDmg,400,3,1
1014010,1014,decDmg,450,3,1
1014011,1014,decDmg,500,3,1
1014012,1014,decDmg,240,4,1
1014013,1014,decDmg,300,4,1
1014014,1014,decDmg,50,0,1
1014015,1014,decDmg,400,2,1
1014016,1014,decDmg,100,99,1
1014017,1014,decDmg,-1000,99,1
1014018,1014,decDmg,200,5,1
1014019,1014,decDmg,300,5,1
1014020,1014,decDmg,500,5,1
1014021,1014,decDmg,150,3,1
1014022,1014,decDmg,250,3,1
1014023,1014,decDmg,120,0,1
1014024,1014,decDmg,180,0,1
1014025,1014,decDmg,240,0,1
1014026,1014,decDmg,50,3,1
1014027,1014,decDmg,100,3,1
1014028,1014,decDmg,300,0,1
1014029,1014,decDmg,650,2,1
1014030,1014,decDmg,250,0,1
1014031,1014,decDmg,120,0,1
1014032,1014,decDmg,350,0,1
1014033,1014,decDmg,200,2,1
1014034,1014,decDmg,300,2,1
1014035,1014,decDmg,400,2,1
1014036,1014,decDmg,100,1,1
1014037,1014,decDmg,150,1,1
1014038,1014,decDmg,200,1,1
1014039,1014,decDmg,100,99,1
1014040,1014,decDmg,520,3,1
1014041,1014,decDmg,530,3,1
1014042,1014,decDmg,540,3,1
1014043,1014,decDmg,545,3,1
1014044,1014,decDmg,550,3,1
1014045,1014,decDmg,540,5,1
1014046,1014,decDmg,560,5,1
1014047,1014,decDmg,580,5,1
1014048,1014,decDmg,590,5,1
1014049,1014,decDmg,600,5,1
1014050,1014,decDmg,200,0,1
1014051,1014,decDmg,220,0,1
1014052,1014,decDmg,220,0,1
1014053,1014,decDmg,225,0,1
1014054,1014,decDmg,230,0,1
1014055,1014,decDmg,220,1,1
1014056,1014,decDmg,30,6,1
1014057,1014,decDmg,40,6,1
1014058,1014,decDmg,140,99,1
1014059,1014,decDmg,260,0,1
1014060,1014,decDmg,280,0,1
1014061,1014,decDmg,280,0,1
1014062,1014,decDmg,285,0,1
1014063,1014,decDmg,290,0,1
1014064,1014,decDmg,460,3,1
1014065,1014,decDmg,470,3,1
1014066,1014,decDmg,480,3,1
1014067,1014,decDmg,490,3,1
1014068,1014,decDmg,500,3,1
1014069,1014,decDmg,40,99,1
1014070,1014,decDmg,80,99,1
1014071,1014,decDmg,120,99,1
1014072,1014,decDmg,200,99,1
1014073,1014,decDmg,100,0,1
1014074,1014,decDmg,200,0,1
1014075,1014,decDmg,300,0,1
1014076,1014,decDmg,200,2,1
1014077,1014,decDmg,300,2,1
1014078,1014,decDmg,400,2,1
1014079,1014,decDmg,440,2,1
1015000,1015,stun,0,99,1
1015001,1015,stun,0,1,0.4
1015002,1015,stun,0,1,0.5
1015003,1015,stun,0,2,0.2
1015004,1015,stun,0,2,0.24
1015005,1015,stun,0,2,0.25
1015006,1015,stun,0,2,0.27
1015007,1015,stun,0,2,0.28
1015008,1015,stun,0,2,0.3
1015009,1015,stun,0,2,0.32
1015010,1015,stun,0,2,0.35
1015011,1015,stun,0,2,0.4
1015012,1015,stun,0,2,0.45
1015013,1015,stun,0,2,0.5
1015014,1015,stun,0,2,0.6
1015015,1015,stun,0,2,0.65
1015016,1015,stun,0,2,0.75
1015017,1015,stun,0,2,1
1015018,1015,stun,0,3,0.06
1015019,1015,stun,0,3,0.07
1015020,1015,stun,0,3,0.08
1015021,1015,stun,0,3,0.09
1015022,1015,stun,0,3,0.1
1015023,1015,stun,0,3,0.11
1015024,1015,stun,0,3,0.12
1015025,1015,stun,0,3,0.13
1015026,1015,stun,0,3,0.14
1015027,1015,stun,0,3,0.15
1015028,1015,stun,0,3,0.16
1015029,1015,stun,0,3,0.17
1015030,1015,stun,0,3,0.18
1015031,1015,stun,0,3,0.19
1015032,1015,stun,0,3,0.2
1015033,1015,stun,0,3,0.21
1015034,1015,stun,0,3,0.22
1015035,1015,stun,0,3,0.23
1015036,1015,stun,0,3,0.24
1015037,1015,stun,0,3,0.25
1015038,1015,stun,0,3,0.26
1015039,1015,stun,0,3,0.27
1015040,1015,stun,0,3,0.28
1015041,1015,stun,0,3,0.29
1015042,1015,stun,0,3,0.3
1015043,1015,stun,0,3,0.31
1015044,1015,stun,0,3,0.32
1015045,1015,stun,0,3,0.33
1015046,1015,stun,0,3,0.34
1015047,1015,stun,0,3,0.35
1015048,1015,stun,0,3,0.36
1015049,1015,stun,0,2,0.1
1015050,1015,stun,0,2,0.15
1015051,1015,stun,0,2,0.8
1015052,1015,stun,0,2,0.12
1015053,1015,stun,0,2,0.18
1015054,1015,stun,0,2,0.4
1015055,1015,stun,0,3,0.3
1015056,1015,stun,0,2,1
1015057,1015,stun,0,3,0.8
1015058,1015,stun,0,2,0.5
1015059,1015,stun,0,2,0.06
1015060,1015,stun,0,3,0.07
1015061,1015,stun,0,3,0.08
1015062,1015,stun,0,3,0.09
1015063,1015,stun,0,3,0.1
1015064,1015,stun,0,3,0.11
1015065,1015,stun,0,3,0.12
1015066,1015,stun,0,3,0.13
1015067,1015,stun,0,3,0.14
1015068,1015,stun,0,3,0.15
1015069,1015,stun,0,3,0.16
1015070,1015,stun,0,3,0.17
1015071,1015,stun,0,3,0.18
1015072,1015,stun,0,3,0.19
1015073,1015,stun,0,3,0.2
1015074,1015,stun,0,3,0.21
1015075,1015,stun,0,3,0.22
1015076,1015,stun,0,3,0.23
1015077,1015,stun,0,3,0.24
1015078,1015,stun,0,3,0.25
1015079,1015,stun,0,3,0.26
1015080,1015,stun,0,3,0.27
1015081,1015,stun,0,3,0.28
1015082,1015,stun,0,3,0.29
1015083,1015,stun,0,2,1
1015084,1015,stun,0,2,0.77
1015085,1015,stun,0,2,0.78
1015086,1015,stun,0,2,0.79
1015087,1015,stun,0,2,0.8
1015088,1015,stun,0,2,0.83
1015089,1015,stun,0,2,0.55
1015090,1015,stun,0,2,0.77
1015091,1015,stun,0,2,0.79
1015092,1015,stun,0,2,0.81
1015093,1015,stun,0,2,0.83
1015094,1015,stun,0,2,0.85
1015095,1015,stun,0,2,0.37
1015096,1015,stun,0,2,0.4
1015097,1015,stun,0,2,0.55
1015098,1015,stun,0,2,0.9
1015099,1015,stun,0,2,0.92
1015100,1015,stun,0,2,0.94
1015101,1015,stun,0,2,0.96
1015102,1015,stun,0,2,0.98
1015103,1015,stun,0,2,1
1015104,1015,stun,0,2,0.7
1015105,1015,stun,0,3,0.3
1015106,1015,stun,0,3,0.3
1015107,1015,stun,0,3,0.3
1015108,1015,stun,0,3,0.3
1015109,1015,stun,0,3,0.3
1015110,1015,stun,0,3,0.3
1015111,1015,stun,0,3,0.3
1015112,1015,stun,0,3,0.31
1015113,1015,stun,0,3,0.31
1015114,1015,stun,0,3,0.31
1015115,1015,stun,0,3,0.31
1015116,1015,stun,0,3,0.31
1015117,1015,stun,0,3,0.31
1015118,1015,stun,0,3,0.31
1015119,1015,stun,0,3,0.31
1015120,1015,stun,0,3,0.32
1015121,1015,stun,0,3,0.32
1015122,1015,stun,0,3,0.32
1015123,1015,stun,0,3,0.32
1015124,1015,stun,0,3,0.32
1015125,1015,stun,0,3,0.32
1015126,1015,stun,0,3,0.32
1015127,1015,stun,0,3,0.32
1015128,1015,stun,0,3,0.33
1015129,1015,stun,0,3,0.33
1015130,1015,stun,0,3,0.33
1015131,1015,stun,0,3,0.33
1015132,1015,stun,0,3,0.33
1015133,1015,stun,0,3,0.33
1015134,1015,stun,0,3,0.33
1015135,1015,stun,0,3,0.33
1015136,1015,stun,0,3,0.34
1015137,1015,stun,0,3,0.34
1015138,1015,stun,0,3,0.34
1015139,1015,stun,0,3,0.34
1015140,1015,stun,0,3,0.34
1015141,1015,stun,0,3,0.34
1015142,1015,stun,0,3,0.34
1015143,1015,stun,0,3,0.34
1015144,1015,stun,0,3,0.35
1015145,1015,stun,0,3,0.35
1015146,1015,stun,0,3,0.35
1015147,1015,stun,0,3,0.35
1015148,1015,stun,0,3,0.35
1015149,1015,stun,0,3,0.35
1015150,1015,stun,0,3,0.35
1015151,1015,stun,0,3,0.35
1015152,1015,stun,0,3,0.36
1015153,1015,stun,0,3,0.36
1015154,1015,stun,0,3,0.36
1015155,1015,stun,0,3,0.36
1015156,1015,stun,0,3,0.36
1015157,1015,stun,0,3,0.36
1015158,1015,stun,0,3,0.36
1015159,1015,stun,0,3,0.36
1015160,1015,stun,0,3,0.37
1015161,1015,stun,0,3,0.37
1015162,1015,stun,0,3,0.37
1015163,1015,stun,0,3,0.37
1015164,1015,stun,0,3,0.37
1015165,1015,stun,0,3,0.3
1015166,1015,stun,0,1,1
1016000,1016,ice,0,99,1
1016001,1016,ice,0,1,0.1
1016002,1016,ice,0,1,0.15
1016003,1016,ice,0,1,0.25
1016004,1016,ice,0,1,0.3
1016005,1016,ice,0,2,0.1
1016006,1016,ice,0,2,0.15
1016007,1016,ice,0,2,0.2
1016008,1016,ice,0,2,0.25
1016009,1016,ice,0,2,0.28
1016010,1016,ice,0,2,0.3
1016011,1016,ice,0,2,0.35
1016012,1016,ice,0,2,0.45
1016013,1016,ice,0,2,0.4
1016014,1016,ice,0,2,0.42
1016015,1016,ice,0,2,1
1016016,1016,ice,0,2,0.55
1016017,1016,ice,0,2,0.7
1016018,1016,ice,0,2,0.12
1016019,1016,ice,0,3,0.3
1016020,1016,ice,0,2,0.06
1016021,1016,ice,0,3,0.07
1016022,1016,ice,0,3,0.08
1016023,1016,ice,0,3,0.09
1016024,1016,ice,0,3,0.1
1016025,1016,ice,0,3,0.11
1016026,1016,ice,0,3,0.12
1016027,1016,ice,0,3,0.13
1016028,1016,ice,0,3,0.14
1016029,1016,ice,0,3,0.15
1016030,1016,ice,0,3,0.16
1016031,1016,ice,0,3,0.17
1016032,1016,ice,0,3,0.18
1016033,1016,ice,0,3,0.19
1016034,1016,ice,0,3,0.2
1016035,1016,ice,0,3,0.21
1016036,1016,ice,0,3,0.22
1016037,1016,ice,0,3,0.23
1016038,1016,ice,0,3,0.24
1016039,1016,ice,0,3,0.25
1016040,1016,ice,0,3,0.26
1016041,1016,ice,0,3,0.27
1016042,1016,ice,0,3,0.28
1016043,1016,ice,0,3,0.29
1016044,1016,ice,0,1,1
1016045,1016,ice,0,2,0.75
1016046,1016,ice,0,2,0.22
1016047,1016,ice,0,2,0.22
1016048,1016,ice,0,2,0.25
1016049,1016,ice,0,2,0.25
1016050,1016,ice,0,2,0.3
1016051,1016,ice,0,2,0.35
1016052,1016,ice,0,2,0.37
1016053,1016,ice,0,2,0.37
1016054,1016,ice,0,2,0.4
1016055,1016,ice,0,2,0.45
1016056,1016,ice,0,2,0.5
1016057,1016,ice,0,3,0.3
1016058,1016,ice,0,3,0.3
1016059,1016,ice,0,3,0.3
1016060,1016,ice,0,3,0.3
1016061,1016,ice,0,3,0.3
1016062,1016,ice,0,3,0.3
1016063,1016,ice,0,3,0.3
1016064,1016,ice,0,3,0.31
1016065,1016,ice,0,3,0.31
1016066,1016,ice,0,3,0.31
1016067,1016,ice,0,3,0.31
1016068,1016,ice,0,3,0.31
1016069,1016,ice,0,3,0.31
1016070,1016,ice,0,3,0.31
1016071,1016,ice,0,3,0.31
1016072,1016,ice,0,3,0.32
1016073,1016,ice,0,3,0.32
1016074,1016,ice,0,3,0.32
1016075,1016,ice,0,3,0.32
1016076,1016,ice,0,3,0.32
1016077,1016,ice,0,3,0.32
1016078,1016,ice,0,3,0.32
1016079,1016,ice,0,3,0.32
1016080,1016,ice,0,3,0.33
1016081,1016,ice,0,3,0.33
1016082,1016,ice,0,3,0.33
1016083,1016,ice,0,3,0.33
1016084,1016,ice,0,3,0.33
1016085,1016,ice,0,3,0.33
1016086,1016,ice,0,3,0.33
1016087,1016,ice,0,3,0.33
1016088,1016,ice,0,3,0.34
1016089,1016,ice,0,3,0.34
1016090,1016,ice,0,3,0.34
1016091,1016,ice,0,3,0.34
1016092,1016,ice,0,3,0.34
1016093,1016,ice,0,3,0.34
1016094,1016,ice,0,3,0.34
1016095,1016,ice,0,3,0.34
1016096,1016,ice,0,3,0.35
1016097,1016,ice,0,3,0.35
1016098,1016,ice,0,3,0.35
1016099,1016,ice,0,3,0.35
1016100,1016,ice,0,3,0.35
1016101,1016,ice,0,3,0.35
1016102,1016,ice,0,3,0.35
1016103,1016,ice,0,3,0.35
1016104,1016,ice,0,3,0.36
1016105,1016,ice,0,3,0.36
1016106,1016,ice,0,3,0.36
